ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,win_prob,rally
11,00:41:29,74679.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,切球,0,0,1.0,10,522.0,635.0,2.0,5,491.0,373.0,,,Hans-Kristian Solberg VITTINGHUS,,10,-0.5735766561837661,1.610611408151594,9,-0.2290864494395257,-0.7762264496278929,0,2,74,4221,0.75,0,True,0,-1.0,1,0.0581954009830951,0.0568732619285583,0.0452977791428566,0.0563554689288139,0.0627630427479744,0.0562305711209774,0.0449180230498313,0.0700014308094978,0.0851394012570381,0.187065839767456,0.277159720659256,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3261295557022095,10
12,00:41:29,74697.0,5,4,LEE Cheuk Yiu,2,網前球,0,0,2.0,6,491.0,373.0,2.0,2,437.0,489.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.6543371870206122,-0.6564334647436256,9,-0.4455907366807527,1.450166483317009,0,2,74,4221,0.75,1,True,0,-1.0,1,0.0429202914237976,0.041945181787014,0.0334080308675766,0.0415632985532283,0.0462890192866325,0.0414711870253086,0.0331279560923576,0.051627479493618,0.0627920404076576,0.1379648447036743,0.2077539563179016,0.2591367065906524,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.2295451611280441,10
13,00:41:31,74732.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,3,437.0,489.0,2.0,1,444.0,421.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-1.0168882982522442,0.807304324207573,9,-0.226983912979969,-0.9651636596714016,0,2,74,4221,0.9166666666666666,0,True,0,-1.0,1,0.0406131595373153,0.0396904684603214,0.0316122211515903,0.0393291190266609,0.0438008084893226,0.0392419546842575,0.0313472039997577,0.0488523133099079,0.0594167374074459,0.1305487304925918,0.1965864151716232,0.1909452676773071,0.1080156341195106,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.234121948480606,10
14,00:41:32,74763.0,5,4,LEE Cheuk Yiu,2,網前球,0,0,2.0,2,444.0,421.0,1.0,2,436.0,466.0,,,Hans-Kristian Solberg VITTINGHUS,,2,-1.0861502036872233,-0.2468503726004035,9,-0.7717739333520772,0.6731505727542727,0,2,74,4221,1.0,1,True,0,-1.0,1,0.0370918810367584,0.0362491868436336,0.0288713481277227,0.0359191671013832,0.0400031469762325,0.0358395613729953,0.0286293067038059,0.0446166731417179,0.0542651303112506,0.1192297711968422,0.1795417815446853,0.1743897348642349,0.1017849817872047,0.0835683643817901,0.0,,,,,,,,,,,,,,,,,,,,,0.2552004158496856,10
15,00:41:32,74781.0,5,4,Hans-Kristian Solberg VITTINGHUS,3,推撲球,0,1,1.0,3,436.0,466.0,2.0,8,719.0,328.0,對手落地致勝,落地致勝,Hans-Kristian Solberg VITTINGHUS,,8,-0.5253189783649655,0.5958340734322883,2,-1.0531113515747113,-0.3125510828448599,0,2,74,4221,1.0,0,True,0,-1.0,1,0.0360809862613678,0.035261258482933,0.0280844941735267,0.034940231591463,0.0389129109680652,0.0348627977073192,0.0278490502387285,0.0434006974101066,0.0527861975133419,0.1159803047776222,0.1746485978364944,0.1696369647979736,0.0990109518170356,0.0638139098882675,0.0447306782007217,,,,,,,,,,,,,,,,,,,,,0.2937639951705932,10
1,00:42:17,76133.0,7,4,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,7,699.0,405.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.0378208406285964,0.9165633019391386,9,0.5425367910933777,-0.8726048259937732,0,2,74,4223,0.0,0,True,0,-3.0,-1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2718461751937866,12
2,00:42:18,76151.0,7,4,LEE Cheuk Yiu,2,網前球,0,0,2.0,8,699.0,405.0,2.0,1,797.0,464.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.5132798819864441,-0.3730571579379743,9,-0.0321247354593831,0.8842991415478689,0,2,74,4223,0.25,1,True,0,-3.0,-1,0.5037593245506287,0.4962406754493713,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4243945181369781,12
3,00:42:19,76178.0,7,4,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,2,797.0,464.0,1.0,6,761.0,326.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.7279342794347929,0.4843782606964447,8,0.4541039571829934,-0.4526358215642633,0,2,74,4223,0.5,0,True,0,-3.0,-1,0.359830766916275,0.3555978834629059,0.2845714092254638,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6033481955528259,12
4,00:42:21,76232.0,7,4,LEE Cheuk Yiu,3,殺球,1,0,1.0,7,761.0,326.0,2.0,2,823.0,438.0,掛網,對手掛網,Hans-Kristian Solberg VITTINGHUS,,9,0.7954280048074044,-1.2253957646784337,9,0.4575393997960499,1.1661864177114225,0,2,74,4223,1.0,1,True,0,-3.0,-1,0.2665698528289795,0.2634340524673462,0.1994609087705612,0.2705351412296295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6287260055541992,12
1,00:42:49,77073.0,8,4,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,7,589.0,394.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.337357836160509,0.9016836942161106,9,-0.6427888767269181,-0.8904479905905868,0,2,74,4224,0.0,0,True,0,-4.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.3480986952781677,13
2,00:42:49,77098.0,8,4,LEE Cheuk Yiu,2,網前球,0,1,2.0,8,589.0,394.0,2.0,2,441.0,467.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.3771258776021401,-0.4790232721664571,9,0.0634735119077763,0.8764960901409028,0,2,74,4224,0.0,1,True,0,-4.0,-2,0.5112192630767822,0.4887807667255401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.4664112329483032,13
3,00:42:50,77122.0,8,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,3,441.0,467.0,2.0,1,438.0,430.0,,,Hans-Kristian Solberg VITTINGHUS,,3,-0.9748169219703484,0.4874097848600313,9,-0.3321171586731004,-0.5955126666553777,0,2,74,4224,0.1,0,True,0,-4.0,-2,0.4222373068332672,0.3526049852371216,0.2251577377319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5228652358055115,13
4,00:42:51,77150.0,8,4,LEE Cheuk Yiu,2,挑球,0,0,2.0,2,438.0,430.0,1.0,4,441.0,622.0,,,Hans-Kristian Solberg VITTINGHUS,,2,-1.1005102842811043,-0.1500874110348403,9,-0.7640804694053722,0.7998546257578365,0,2,74,4224,0.2,1,True,0,-4.0,-2,0.3044722080230713,0.2542608380317688,0.1645602136850357,0.276706725358963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6931750774383545,13
5,00:42:52,77189.0,8,4,Hans-Kristian Solberg VITTINGHUS,2,切球,1,0,1.0,5,441.0,622.0,2.0,2,792.0,405.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.7018247588144342,1.4699646447799477,9,-0.3506603674875284,-0.6912698190587804,0,2,74,4224,0.3,0,True,0,-4.0,-2,0.2367701679468155,0.1977237462997436,0.1279688328504562,0.225961834192276,0.211575448513031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7435147166252136,13
6,00:42:53,77214.0,8,4,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,792.0,405.0,2.0,1,833.0,472.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.7913048660465706,-0.4170663880560289,9,-0.5309899556304247,1.415390750506089,0,2,74,4224,0.4,1,True,0,-4.0,-2,0.1897570937871933,0.1584637314081192,0.1025593429803848,0.1810948699712753,0.1718879640102386,0.1962369382381439,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6904552578926086,13
7,00:42:54,77244.0,8,4,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,2,833.0,472.0,1.0,4,766.0,322.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.8655984691662925,0.4938990411823199,8,0.5253081605890535,-0.3394619334194819,0,2,74,4224,0.5,0,True,0,-4.0,-2,0.1667660474777221,0.1392641961574554,0.090133212506771,0.1591533422470092,0.1510619521141052,0.1681545078754425,0.1254667043685913,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7574242353439331,13
8,00:42:56,77288.0,8,4,LEE Cheuk Yiu,2,殺球,1,0,1.0,5,766.0,322.0,2.0,5,840.0,553.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.7221779250974459,-1.2805822188915412,9,0.3577560358894187,0.973632724584918,0,2,74,4224,0.7,1,True,0,-4.0,-2,0.145932599902153,0.1218664497137069,0.0788732096552848,0.1392709165811538,0.1321903467178344,0.1471475958824157,0.1064880490303039,0.1282308101654052,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7123430371284485,13
9,00:42:56,77301.0,8,4,Hans-Kristian Solberg VITTINGHUS,2,接殺防守,0,0,2.0,6,840.0,553.0,2.0,1,510.0,395.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.5676606559335782,1.1515378582996771,9,0.6872026005628916,-1.3362503226293032,0,2,74,4224,0.7,0,True,0,-4.0,-2,0.1245171129703521,0.1039826497435569,0.0672986358404159,0.118833027780056,0.1127915382385253,0.1255538165569305,0.0908610224723815,0.1064345389604568,0.1497275829315185,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7300711870193481,13
10,00:42:57,77331.0,8,4,LEE Cheuk Yiu,2,挑球,0,0,2.0,2,510.0,395.0,1.0,9,791.0,619.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.5991477054155765,-0.5966384518118666,9,0.4043764465215812,1.0904022936664794,0,2,74,4224,0.8,1,True,0,-4.0,-2,0.0922304615378379,0.077020488679409,0.0498484447598457,0.0880202427506446,0.0835452750325203,0.0929983630776405,0.0673012286424636,0.0788366049528122,0.1132507473230362,0.2569480538368225,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6424059867858887,13
11,00:42:59,77373.0,8,4,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,10,791.0,619.0,2.0,6,798.0,354.0,,,Hans-Kristian Solberg VITTINGHUS,,10,0.4545619164290376,1.633039529480426,9,-0.3046060502324716,-0.6310274203305916,0,2,74,4224,1.0,0,True,0,-4.0,-2,0.0675924196839332,0.0564455613493919,0.0365321449935436,0.0645068883895874,0.0612273402512073,0.0681551769375801,0.0493226684629917,0.057776540517807,0.0829974263906478,0.1834827065467834,0.2719611823558807,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6320176124572754,13
12,00:42:59,77390.0,8,4,LEE Cheuk Yiu,3,接殺防守,0,1,2.0,7,798.0,354.0,2.0,2,806.0,436.0,掛網,對手掛網,Hans-Kristian Solberg VITTINGHUS,,9,-0.1701534673721014,-0.7759712035853878,9,0.6631612865233513,1.4670977518879162,0,2,74,4224,1.0,1,True,0,-4.0,-2,0.0475205592811107,0.0396838076412677,0.0256837680935859,0.045351292937994,0.043045625090599,0.0479162037372589,0.0346760898828506,0.0406195372343063,0.0583509802818298,0.1289967149496078,0.1965706497430801,0.291584700345993,,,,,,,,,,,,,,,,,,,,,,,,0.4972706139087677,13
1,00:43:26,78186.0,9,4,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,7,718.0,393.0,,,LEE Cheuk Yiu,,9,-0.049140405074563,0.9723226465937476,9,0.6362072197937246,-0.9356739829997002,0,2,74,4225,0.0,0,True,1,-5.0,-3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4330204427242279,14
2,00:43:27,78212.0,9,4,LEE Cheuk Yiu,2,網前球,0,1,2.0,8,718.0,393.0,2.0,2,446.0,468.0,,,LEE Cheuk Yiu,,9,0.2505803034313834,-0.5343413478841207,9,-0.0020370745749033,0.9486703381052344,0,2,74,4225,0.3333333333333333,1,True,1,-5.0,-3,0.4977872967720032,0.5022127628326416,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5278533697128296,14
3,00:43:27,78234.0,9,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,3,446.0,468.0,2.0,1,453.0,423.0,,,LEE Cheuk Yiu,,8,-0.8130570168328703,0.5239406967300795,9,0.0872642511123687,-0.72581771358282,0,2,74,4225,0.3333333333333333,0,True,1,-5.0,-3,0.4223781228065491,0.3501314520835876,0.2274904549121856,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5884843468666077,14
4,00:43:28,78262.0,9,4,LEE Cheuk Yiu,2,網前球,0,0,2.0,2,453.0,423.0,2.0,2,469.0,466.0,,,LEE Cheuk Yiu,,2,-1.0169427006124596,-0.1925058557612396,8,-0.6637302323495715,0.5777588431622066,0,2,74,4225,0.6666666666666666,1,True,1,-5.0,-3,0.3012035489082336,0.2496834695339203,0.1674656718969345,0.2816473245620727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7425041198730469,14
5,00:43:29,78289.0,9,4,Hans-Kristian Solberg VITTINGHUS,3,挑球,0,1,2.0,3,469.0,466.0,2.0,10,652.0,300.0,出界,對手出界,LEE Cheuk Yiu,,8,-0.8140587495950873,0.5149793492727627,8,-0.4767842548333376,-0.2444175726287524,0,2,74,4225,1.0,0,True,1,-5.0,-3,0.259313702583313,0.2149587571620941,0.1441753953695297,0.1913537830114364,0.1901983767747879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7796095609664917,14
1,00:43:59,79176.0,9,5,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,7,561.0,495.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.0359846579306444,-0.7138636787625611,9,-0.713676987647711,1.1021537607875758,0,2,74,4226,0.0,1,True,0,-4.0,1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1117616891860961,15
2,00:43:59,79197.0,9,5,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,8,561.0,495.0,2.0,2,787.0,413.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.3284555626948934,0.6832428439438184,9,-0.0961591786286488,-0.7510598714673545,0,2,74,4226,0.0,0,True,0,-4.0,1,0.7147050499916077,0.2852949798107147,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1116124615073204,15
3,00:44:00,79226.0,9,5,LEE Cheuk Yiu,2,挑球,0,1,2.0,3,787.0,413.0,1.0,8,791.0,609.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.6115382877627421,-0.2728234178067457,9,-0.0722005821075264,1.0115683600586192,0,2,74,4226,0.3333333333333333,1,True,0,-4.0,1,0.5271710753440857,0.2397890985012054,0.2330398708581924,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1543634086847305,15
4,00:44:01,79259.0,9,5,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,9,791.0,609.0,2.0,8,706.0,371.0,,,Hans-Kristian Solberg VITTINGHUS,,10,0.4295576907227494,1.520655038866445,9,0.0958106531799172,-0.874567991595196,0,2,74,4226,0.6666666666666666,0,True,0,-4.0,1,0.4585236310958862,0.2085641026496887,0.1925396919250488,0.1403725445270538,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2091113924980163,15
5,00:44:02,79269.0,9,5,LEE Cheuk Yiu,3,接殺防守,0,1,2.0,9,706.0,371.0,2.0,8,636.0,376.0,未過網,對手未過網,Hans-Kristian Solberg VITTINGHUS,,9,-0.259745578609274,-0.8135095611364195,10,0.8296344186527826,1.6663781772352018,0,2,74,4226,1.0,1,True,0,-4.0,1,0.3747294545173645,0.1704494804143905,0.1573534905910492,0.1122745648026466,0.1851930022239685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3242442905902862,15
1,00:44:18,79762.0,10,5,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,7,610.0,410.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.3730929213036684,0.901800383823805,9,-0.6701161154195573,-0.9542834178733632,0,2,74,4227,0.0,0,True,0,-5.0,-1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2933216392993927,16
2,00:44:19,79781.0,10,5,LEE Cheuk Yiu,2,推撲球,0,1,2.0,8,610.0,410.0,1.0,4,394.0,621.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.4884297892817261,-0.3213434697838817,9,0.0935264422741297,0.8603069340095656,0,2,74,4227,0.3333333333333333,1,True,0,-5.0,-1,0.5042917132377625,0.4957082569599151,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3977653980255127,16
3,00:44:20,79817.0,10,5,Hans-Kristian Solberg VITTINGHUS,2,切球,0,1,1.0,5,394.0,621.0,2.0,7,736.0,421.0,,,Hans-Kristian Solberg VITTINGHUS,,5,-0.943445116300844,1.5767138746076703,9,-0.4009250014138346,-0.8265788967218297,0,2,74,4227,0.6666666666666666,0,True,0,-5.0,-1,0.4210473001003265,0.3562653660774231,0.2226872891187667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4615938365459442,16
4,00:44:21,79838.0,10,5,LEE Cheuk Yiu,3,網前球,0,1,2.0,8,736.0,421.0,2.0,7,763.0,441.0,未過網,對手未過網,Hans-Kristian Solberg VITTINGHUS,,8,0.3652936129498705,-0.362447304486485,9,-0.3268136644348062,1.30303219069906,0,2,74,4227,1.0,1,True,0,-5.0,-1,0.2894086241722107,0.2448804676532745,0.1681928634643554,0.2975180447101593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6015456914901733,16
1,00:45:33,82007.0,11,5,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,7,690.0,411.0,,,LEE Cheuk Yiu,,9,-0.133305677141795,0.900146786146534,9,0.5912318540346112,-0.9358734464078968,0,2,74,4228,0.0,0,True,1,-6.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3725163042545318,17
2,00:45:34,82028.0,11,5,LEE Cheuk Yiu,2,網前球,0,0,2.0,8,690.0,411.0,2.0,1,785.0,454.0,,,LEE Cheuk Yiu,,8,0.6635092412851618,-0.3166882286127641,9,0.1110982359285688,0.8928657835150506,0,2,74,4228,0.125,1,True,1,-6.0,-2,0.5039050579071045,0.4960949718952179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542940080165863,17
3,00:45:35,82052.0,11,5,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,2,785.0,454.0,1.0,8,530.0,325.0,,,LEE Cheuk Yiu,,8,0.6385526550121885,0.4201971414178664,9,0.3558352054276605,-0.664140295380839,0,2,74,4228,0.25,0,True,1,-6.0,-2,0.3623826801776886,0.3505063951015472,0.2871108949184418,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708266019821167,17
4,00:45:37,82111.0,11,5,LEE Cheuk Yiu,2,殺球,0,0,1.0,9,530.0,325.0,2.0,5,813.0,564.0,,,LEE Cheuk Yiu,,9,-0.7092933347775711,-1.259714838582129,9,0.2661804517830055,1.2249132682629995,0,2,74,4228,0.5,1,True,1,-6.0,-2,0.2597210705280304,0.2512092888355255,0.2057405263185501,0.2833291292190552,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7698947787284851,17
5,00:45:37,82125.0,11,5,Hans-Kristian Solberg VITTINGHUS,2,接殺防守,0,0,2.0,6,813.0,564.0,1.0,7,739.0,401.0,,,LEE Cheuk Yiu,,9,0.4001566903040209,1.2691378539365747,9,-0.703906666773467,-1.1915728550713556,0,2,74,4228,0.5,0,True,1,-6.0,-2,0.2068601250648498,0.2000807374715805,0.1638662368059158,0.214869350194931,0.2143235653638839,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8250772953033447,17
6,00:45:38,82149.0,11,5,LEE Cheuk Yiu,2,網前球,0,1,1.0,8,739.0,401.0,2.0,7,727.0,473.0,,,LEE Cheuk Yiu,,8,0.668568283862374,-0.4746922595129221,9,0.8394329216421079,1.1373292930791514,0,2,74,4228,0.625,1,True,1,-6.0,-2,0.1638760715723037,0.1585053950548172,0.1298160105943679,0.1702210456132888,0.1708595305681228,0.2067219913005828,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7924020886421204,17
7,00:45:39,82173.0,11,5,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,8,727.0,473.0,1.0,4,780.0,323.0,,,LEE Cheuk Yiu,,9,0.5248943478148504,0.6861467176940247,9,0.1951724187072724,-0.6289090612855288,0,2,74,4228,0.75,0,True,1,-6.0,-2,0.1442727446556091,0.1395445168018341,0.1142870262265205,0.1498587131500244,0.1504208147525787,0.1830505281686782,0.1185656264424324,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8266088962554932,17
8,00:45:40,82217.0,11,5,LEE Cheuk Yiu,2,殺球,1,0,1.0,5,780.0,323.0,2.0,6,449.0,551.0,,,LEE Cheuk Yiu,,9,0.7522316257300159,-1.2666695338818692,9,0.4226527940635194,1.0751348338916322,0,2,74,4228,0.875,1,True,1,-6.0,-2,0.1259498596191406,0.1218221336603164,0.0997723788022995,0.130826398730278,0.1313171088695526,0.1598027944564819,0.1021072715520858,0.1284020245075225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7865689992904663,17
9,00:45:41,82232.0,11,5,Hans-Kristian Solberg VITTINGHUS,3,接殺防守,0,1,2.0,7,449.0,551.0,2.0,10,316.0,598.0,未過網,對手未過網,LEE Cheuk Yiu,,9,0.3788240002324924,1.135893798809838,10,0.8815488618959852,-1.4056523918013994,0,2,74,4228,1.0,0,True,1,-6.0,-2,0.1124169155955314,0.1087327003479003,0.0890521258115768,0.1167694851756095,0.1172074750065803,0.1426324546337127,0.0911361426115036,0.093698963522911,0.1283536851406097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8063923716545105,17
1,00:46:07,83014.0,11,6,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,7,701.0,505.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.117019177339987,-0.6781962122135043,9,0.4772252720079813,1.1286474117580578,0,2,74,4229,0.0,1,True,0,-5.0,1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1171307563781738,18
2,00:46:07,83034.0,11,6,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,8,701.0,505.0,2.0,2,771.0,410.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.5213919964122464,0.7371757308249087,9,0.0286390488972749,-0.665534621905684,0,2,74,4229,0.0,0,True,0,-5.0,1,0.7147050499916077,0.2852949798107147,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116975300014019,18
3,00:46:08,83059.0,11,6,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,771.0,410.0,2.0,7,731.0,476.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.698390146756979,-0.3165472671356983,9,0.2715566288154376,0.9095287413259344,0,2,74,4229,0.25,1,True,0,-5.0,1,0.5270658135414124,0.2411241084337234,0.2318100184202194,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1604626923799514,18
4,00:46:09,83080.0,11,6,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,8,731.0,476.0,1.0,9,716.0,319.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.363597491933387,0.5901258728090308,8,0.377051937115599,-0.4758996498121132,0,2,74,4229,0.5,0,True,0,-5.0,1,0.4535820782184601,0.2075064927339553,0.1983879655599594,0.1405234485864639,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2182953655719757,18
5,00:46:11,83131.0,11,6,LEE Cheuk Yiu,3,殺球,0,0,1.0,10,716.0,319.0,2.0,7,699.0,433.0,掛網,對手掛網,Hans-Kristian Solberg VITTINGHUS,,10,0.5887716117526782,-1.392888651091387,9,0.4140686610585594,1.0209306838823409,0,2,74,4229,1.0,1,True,0,-5.0,1,0.3819057941436767,0.1747157275676727,0.167038157582283,0.1179053112864494,0.1584350168704986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3974621891975403,18
1,00:46:55,84469.0,13,6,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,8,718.0,384.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.0795552103284905,0.9083840181391558,9,0.6029049505759286,-0.8849637076204292,0,2,74,4231,0.0,0,True,0,-7.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3157579898834228,20
2,00:46:56,84495.0,13,6,LEE Cheuk Yiu,2,網前球,0,1,2.0,9,718.0,384.0,2.0,2,493.0,471.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.2878337793580892,-0.5810917958964419,9,0.0393892146076361,0.9488043447735386,0,2,74,4231,0.1666666666666666,1,True,0,-7.0,-1,0.5051100254058838,0.4948899745941162,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4034057557582855,20
3,00:46:57,84520.0,13,6,Hans-Kristian Solberg VITTINGHUS,2,推撲球,0,1,2.0,3,493.0,471.0,1.0,3,464.0,320.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.6209793667749195,0.6391308139562101,9,0.146362108499627,-0.7622895595445861,0,2,74,4231,0.3333333333333333,0,True,0,-7.0,-1,0.4276780486106872,0.3483549058437347,0.2239670157432556,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4522538483142853,20
