ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,win_prob,rally
8,00:31:40,57010.0,7,6,NG Ka Long Angus,2,挑球,0,0,2.0,8,542.0,395.0,1.0,3,882.0,637.0,,,CHOU Tien Chen,,9,-0.4787222276448382,-0.5708586515468657,9,0.1821541918407619,0.916698393568271,0,2,67,3646,0.6,1,True,0,1.0,2,0.0998437702655792,0.1109316051006317,0.1418735980987548,0.1464000642299652,0.1370587646961212,0.1230154260993003,0.1103731766343116,0.1305035948753357,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3468410074710846,14
9,00:31:41,57054.0,7,6,CHOU Tien Chen,2,切球,0,0,1.0,4,882.0,637.0,2.0,2,805.0,396.0,,,CHOU Tien Chen,,4,1.0779238273098704,1.6784475595945736,9,0.1029356482808183,-1.0797739563593236,0,2,67,3646,0.7,0,True,0,1.0,2,0.0847974345088005,0.0942143350839614,0.1204934045672416,0.1243377476930618,0.1164041683077812,0.1044771373271942,0.0937400683760643,0.1094499081373214,0.1520858108997345,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3808436691761017,14
10,00:31:42,57075.0,7,6,NG Ka Long Angus,2,網前球,0,1,2.0,3,805.0,396.0,2.0,7,521.0,467.0,,,CHOU Tien Chen,,9,0.7669783737264324,-0.7077195776673856,9,0.7083069633333863,1.379927234417212,0,2,67,3646,0.8,1,True,0,1.0,2,0.0710861086845398,0.0789803564548492,0.1010102331638336,0.1042329594492912,0.0975822061300277,0.0875837132334709,0.078582763671875,0.0917524173855781,0.1209160238504409,0.1682731807231903,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3835110664367676,14
11,00:31:43,57100.0,7,6,CHOU Tien Chen,2,網前球,0,1,2.0,8,521.0,467.0,1.0,7,518.0,408.0,,,CHOU Tien Chen,,8,-0.6488048567850548,0.5116534940967963,9,0.2425392146575352,-0.8468252591238906,0,2,67,3646,0.9,0,True,0,1.0,2,0.059787593781948,0.0664271116256713,0.0849555283784866,0.0876660346984863,0.0820723697543144,0.0736630484461784,0.0660927221179008,0.0771691724658012,0.1016974821686744,0.1372082382440567,0.1632606983184814,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4875271022319793,14
12,00:31:44,57125.0,7,6,NG Ka Long Angus,3,推撲球,0,0,1.0,8,518.0,408.0,2.0,10,821.0,669.0,出界,對手出界,CHOU Tien Chen,,8,-0.4556280156498235,-0.2965877271177488,8,-0.7273383312742298,0.4199601504980859,0,2,67,3646,1.0,1,True,0,1.0,2,0.0525386966764926,0.0583732165396213,0.0746551677584648,0.0770370438694953,0.0721215680241584,0.0647318363189697,0.0580793693661689,0.0678128600120544,0.0893672555685043,0.1205725520849227,0.1438021808862686,0.1209082603454589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5038164854049683,14
1,00:32:29,58472.0,7,8,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,533.0,390.0,,,CHOU Tien Chen,,9,0.1119971431791769,0.7846783620645924,9,-0.5572926338373952,-1.0049822550686105,0,2,67,3648,0.0,0,True,0,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4811261594295501,16
2,00:32:29,58495.0,7,8,NG Ka Long Angus,2,網前球,0,0,2.0,8,533.0,390.0,2.0,1,855.0,492.0,,,CHOU Tien Chen,,8,-0.446589862643342,-0.5120948854313653,9,0.1483587809894315,0.7932100405818,0,2,67,3648,0.0,1,True,0,-1.0,-1,0.4692469239234924,0.5307530760765076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4869871139526367,16
3,00:32:30,58519.0,7,8,CHOU Tien Chen,2,挑球,0,0,2.0,2,855.0,492.0,1.0,3,520.0,312.0,,,CHOU Tien Chen,,8,0.8014285215505976,0.5272693114433901,9,0.2395554951109856,-0.7229161780992716,0,2,67,3648,0.0714285714285714,0,True,0,-1.0,-1,0.2833508551120758,0.3183253705501556,0.3983237445354461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5310603380203247,16
4,00:32:31,58555.0,7,8,NG Ka Long Angus,2,切球,0,0,1.0,4,520.0,312.0,2.0,1,783.0,487.0,,,CHOU Tien Chen,,10,-0.7412212929116646,-1.5001723388624584,9,-0.0029946171254154,0.9239968932720272,0,2,67,3648,0.1428571428571428,1,True,0,-1.0,-1,0.1991686224937439,0.2237523645162582,0.2780976593494415,0.2989813387393951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5189106464385986,16
5,00:32:32,58578.0,7,8,CHOU Tien Chen,2,挑球,0,0,2.0,2,783.0,487.0,1.0,5,521.0,324.0,,,CHOU Tien Chen,,8,0.5100932382042456,0.6497713034166583,10,-0.2952508920083667,-1.555544038484997,0,2,67,3648,0.2142857142857142,0,True,0,-1.0,-1,0.1567257791757583,0.1760707199573516,0.2188350409269333,0.2347059845924377,0.2136624455451965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4949381053447723,16
6,00:32:33,58614.0,7,8,NG Ka Long Angus,2,切球,0,0,1.0,6,521.0,324.0,2.0,1,804.0,496.0,,,CHOU Tien Chen,,10,-0.7206814870257314,-1.44249948893353,9,0.0806094195743281,0.9162722504454828,0,2,67,3648,0.2857142857142857,1,True,0,-1.0,-1,0.1330349147319793,0.149455651640892,0.185755655169487,0.1992275416851043,0.1792625337839126,0.1532636433839798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4463196992874145,16
7,00:32:34,58638.0,7,8,CHOU Tien Chen,2,網前球,0,0,2.0,2,804.0,496.0,2.0,2,821.0,393.0,,,CHOU Tien Chen,,9,0.6344462881357088,0.7192640556746722,9,-0.3432073862047194,-1.1491283052193724,0,2,67,3648,0.3571428571428571,0,True,0,-1.0,-1,0.1163987889885902,0.1307660937309265,0.1625267565250396,0.1743139624595642,0.1568455994129181,0.1334668546915054,0.1256819069385528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43611541390419,16
8,00:32:35,58665.0,7,8,NG Ka Long Angus,2,網前球,0,1,2.0,3,821.0,393.0,1.0,1,820.0,474.0,,,CHOU Tien Chen,,3,1.0833549574552788,-0.4805131374669988,9,0.4879901935001769,0.8030262933561971,0,2,67,3648,0.4285714285714285,1,True,0,-1.0,-1,0.102751150727272,0.1154339089989662,0.1434706747531891,0.1538758426904678,0.1384556144475937,0.1178180128335952,0.1048915013670921,0.1233032271265983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4252243936061859,16
9,00:32:36,58691.0,7,8,CHOU Tien Chen,2,推撲球,0,0,1.0,2,820.0,474.0,2.0,8,691.0,363.0,,,CHOU Tien Chen,,2,1.0157433910370426,0.4280551490861229,9,0.2561452994759016,-0.7967592373874934,0,2,67,3648,0.5,0,True,0,-1.0,-1,0.0877953693270683,0.0986321121454238,0.1225880235433578,0.1314786821603775,0.118302933871746,0.1006691977381706,0.0896241813898086,0.1049732789397239,0.1459362059831619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4500677287578583,16
10,00:32:36,58698.0,7,8,NG Ka Long Angus,2,接殺防守,0,1,2.0,9,691.0,363.0,1.0,7,669.0,500.0,,,CHOU Tien Chen,,9,-0.1077580564432074,-0.86144591919362,2,1.062619811522263,0.3158939138715517,0,2,67,3648,0.5,1,True,0,-1.0,-1,0.0738022029399871,0.0829117372632026,0.1030494645237922,0.1105231046676635,0.0994473546743393,0.0846241489052772,0.075339525938034,0.08824223279953,0.118534117937088,0.1635260879993438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463858813047409,16
11,00:32:37,58716.0,7,8,CHOU Tien Chen,2,長球,0,1,1.0,8,669.0,500.0,1.0,4,795.0,311.0,,,CHOU Tien Chen,,8,0.7076365368680856,0.5892583682091649,9,-0.4280709468124722,-0.8507142314282584,0,2,67,3648,0.5714285714285714,0,True,0,-1.0,-1,0.0618388094007968,0.0694716870784759,0.0863450691103935,0.0926072150468826,0.0833268612623214,0.0709065124392509,0.0631269365549087,0.073938101530075,0.099319651722908,0.1360091567039489,0.1631100624799728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5501181483268738,16
12,00:32:38,58751.0,7,8,NG Ka Long Angus,2,長球,0,1,1.0,5,795.0,311.0,1.0,8,488.0,612.0,,,CHOU Tien Chen,,5,0.9456505321093036,-1.417687779257817,9,0.4093631988159449,1.1293860803361682,0,2,67,3648,0.6428571428571429,1,True,0,-1.0,-1,0.0548741817474365,0.0616474002599716,0.0766204074025154,0.0821772813796997,0.073942132294178,0.0629206299781799,0.056017231196165,0.0656107813119888,0.088133729994297,0.1206910535693168,0.1385713666677475,0.1187937781214714,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565662145614624,16
13,00:32:39,58788.0,7,8,CHOU Tien Chen,2,殺球,1,0,1.0,9,488.0,612.0,2.0,6,784.0,342.0,,,CHOU Tien Chen,,9,-0.109700460865645,1.2543587058806445,9,-0.0192924061266742,-1.06729350727608,0,2,67,3648,0.7142857142857143,0,True,0,-1.0,-1,0.0504274703562259,0.0566518269479274,0.0704115033149719,0.0755180791020393,0.0679502561688423,0.0578218810260295,0.0514778941869735,0.060294035822153,0.0809918418526649,0.1109108999371528,0.1273422837257385,0.1066514551639556,0.08355063945055,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5660243630409241,16
14,00:32:40,58806.0,7,8,NG Ka Long Angus,2,接殺防守,0,1,2.0,7,784.0,342.0,2.0,7,689.0,467.0,,,CHOU Tien Chen,,9,0.2669004743060322,-0.92273095158802,9,-0.3004427914445504,1.3118183333804694,0,2,67,3648,0.7857142857142857,1,True,0,-1.0,-1,0.0475671589374542,0.0534384585916996,0.066417671740055,0.0712345913052558,0.06409602612257,0.0545421466231346,0.0485580004751682,0.0568740777671337,0.076397880911827,0.1046198830008506,0.1201192587614059,0.1006020456552505,0.0764932036399841,0.0590397007763385,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5667255520820618,16
15,00:32:41,58831.0,7,8,CHOU Tien Chen,2,挑球,0,0,2.0,8,689.0,467.0,2.0,3,499.0,316.0,,,CHOU Tien Chen,,8,0.0205007458456884,0.5506075781898735,9,0.524041507852942,-0.8201349907111369,0,2,67,3648,0.8571428571428571,0,True,0,-1.0,-1,0.0453455038368701,0.0509425848722457,0.0633155927062034,0.0679075345396995,0.061102382838726,0.0519947223365306,0.0462900698184967,0.0542177408933639,0.0728296712040901,0.0997335463762283,0.1145090162754058,0.0959033668041229,0.0729205384850502,0.0550416484475135,0.0479460917413234,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5641289353370667,16
16,00:32:42,58866.0,7,8,NG Ka Long Angus,2,平球,0,0,2.0,4,499.0,316.0,1.0,8,779.0,550.0,,,CHOU Tien Chen,,9,-0.7218612009420808,-1.3574812774128684,9,-0.2745089048788179,0.9947433943350756,0,2,67,3648,0.9285714285714286,1,True,0,-1.0,-1,0.0435116849839687,0.0488824136555194,0.060755044221878,0.0651612877845764,0.0586313381791114,0.0498920045793056,0.0444180518388748,0.0520251207053661,0.0698843598365783,0.0957002192735672,0.1098781526088714,0.0920249372720718,0.0699715614318847,0.0528157092630863,0.0455729737877845,0.0408751592040061,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563352108001709,16
17,00:32:42,58886.0,7,8,CHOU Tien Chen,2,接殺防守,0,0,1.0,9,779.0,550.0,2.0,2,816.0,392.0,,,CHOU Tien Chen,,9,0.2372017038915569,1.2630341669760217,9,-0.5790907189525591,-1.3425664193275817,0,2,67,3648,0.9285714285714286,0,True,0,-1.0,-1,0.0421872325241565,0.0473944768309593,0.058905716985464,0.0631778389215469,0.0568466559052467,0.0483733378350734,0.0430660098791122,0.0504415221512317,0.0677571445703506,0.0927871987223625,0.1065335646271705,0.0892237797379493,0.0678416937589645,0.0512080490589141,0.0441857762634754,0.039295669645071,0.0307743288576602,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5623619556427002,16
18,00:32:43,58915.0,7,8,NG Ka Long Angus,3,挑球,0,1,2.0,3,816.0,392.0,2.0,10,460.0,662.0,出界,對手出界,CHOU Tien Chen,,3,0.9750633851577388,-0.469561451811083,9,0.3433926818576603,0.9173750475418428,0,2,67,3648,1.0,1,True,0,-1.0,-1,0.0412496663630008,0.0463411882519722,0.0575966015458107,0.0617737770080566,0.0555832982063293,0.047298289835453,0.0421089120209217,0.0493205152451992,0.0662513151764869,0.0907251015305519,0.1041659712791442,0.0872408747673034,0.0663339793682098,0.0500700026750564,0.0432037934660911,0.0384223647415638,0.0289586670696735,0.0233556628227233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5585809946060181,16
1,00:34:17,61733.0,7,10,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,603.0,393.0,,,CHOU Tien Chen,,9,0.1814599261496346,0.948882904171978,9,-0.54376327547664,-1.0310036622290426,0,2,67,3650,0.0,0,True,0,-3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5241846442222595,18
2,00:34:18,61759.0,7,10,NG Ka Long Angus,2,挑球,0,0,2.0,8,603.0,393.0,1.0,6,472.0,545.0,,,CHOU Tien Chen,,9,-0.4617443195620002,-0.6541436265326519,9,0.1591529731517541,0.8677696550810113,0,2,67,3650,0.1666666666666666,1,True,0,-3.0,-2,0.4677252769470215,0.5322747230529785,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5255043506622314,18
3,00:34:19,61784.0,7,10,CHOU Tien Chen,2,殺球,1,0,1.0,7,472.0,545.0,2.0,8,672.0,368.0,,,CHOU Tien Chen,,9,0.0796175910164224,1.0511027059687257,9,-0.2943385883645848,-0.8625300621426947,0,2,67,3650,0.3333333333333333,0,True,0,-3.0,-2,0.2862255573272705,0.3173168897628784,0.3964575529098511,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5626417994499207,18
4,00:34:19,61794.0,7,10,NG Ka Long Angus,2,接殺防守,0,1,2.0,9,672.0,368.0,2.0,7,581.0,484.0,,,CHOU Tien Chen,,9,-0.3272103164290356,-0.9390251856736124,9,0.0328388032998473,0.8835872542291329,0,2,67,3650,0.3333333333333333,1,True,0,-3.0,-2,0.2081067711114883,0.230712428689003,0.2721402943134308,0.2890405356884002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5451198220252991,18
5,00:34:20,61815.0,7,10,CHOU Tien Chen,2,挑球,0,1,2.0,8,581.0,484.0,1.0,4,781.0,321.0,,,CHOU Tien Chen,,9,-0.0591737585396364,0.7162275401172161,9,-0.1932867917178977,-1.0028205920327402,0,2,67,3650,0.5,0,True,0,-3.0,-2,0.1627801060676574,0.1804621219635009,0.212866798043251,0.216351643204689,0.2275393158197403,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5781921148300171,18
6,00:34:21,61848.0,7,10,NG Ka Long Angus,2,殺球,1,0,1.0,5,781.0,321.0,2.0,5,828.0,555.0,,,CHOU Tien Chen,,9,0.5628538450534774,-1.1035410097615872,9,0.4093631988159449,1.1293860803361682,0,2,67,3650,0.6666666666666666,1,True,0,-3.0,-2,0.1360031813383102,0.1507765650749206,0.1778507530689239,0.1807623356580734,0.1848866641521453,0.1697204560041427,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4868074655532837,18
7,00:34:22,61865.0,7,10,CHOU Tien Chen,2,接殺防守,0,0,2.0,6,828.0,555.0,2.0,7,517.0,396.0,,,CHOU Tien Chen,,9,0.9063837012030304,1.0931359259115652,9,0.6217261440344429,-1.307179826826644,0,2,67,3650,0.8333333333333334,0,True,0,-3.0,-2,0.1188551113009452,0.1317657828330993,0.1554263085126876,0.1579707860946655,0.1615750789642334,0.1473799794912338,0.1270269900560379,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4741891622543335,18
8,00:34:23,61890.0,7,10,NG Ka Long Angus,3,網前球,0,0,2.0,8,517.0,396.0,2.0,7,581.0,416.0,掛網,對手掛網,CHOU Tien Chen,,9,-0.6882020151678865,-0.572020171015617,9,0.0572758771240783,0.7760474182463953,0,2,67,3650,1.0,1,True,0,-3.0,-2,0.1034948751330375,0.1147370412945747,0.1353397965431213,0.1375554352998733,0.1406939327716827,0.1283333450555801,0.1091995537281036,0.1306460350751876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4473432004451751,18
1,00:35:34,64031.0,7,11,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,708.0,392.0,,,CHOU Tien Chen,,9,-0.0337432233194806,0.8174384687689221,9,0.6516151752758877,-1.1700070539761682,0,2,67,3651,0.0,0,True,0,-4.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5372887253761292,19
2,00:35:35,64062.0,7,11,NG Ka Long Angus,2,挑球,0,1,2.0,8,708.0,392.0,1.0,9,485.0,625.0,,,CHOU Tien Chen,,9,0.2366536513713028,-0.6024072678443607,9,0.0089842261924939,0.940143248279894,0,2,67,3651,0.04,1,True,0,-4.0,-3,0.4621007740497589,0.5378992557525635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5381141304969788,19
3,00:35:36,64101.0,7,11,CHOU Tien Chen,2,殺球,1,0,1.0,10,485.0,625.0,2.0,5,466.0,350.0,,,CHOU Tien Chen,,9,-0.5448900206893162,1.4865514343690542,9,-0.3746813563181802,-0.9909050463485786,0,2,67,3651,0.08,0,True,0,-4.0,-3,0.2807522118091583,0.3167403936386108,0.4025074541568756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5762107968330383,19
4,00:35:37,64116.0,7,11,NG Ka Long Angus,2,接殺防守,0,0,2.0,6,466.0,350.0,2.0,7,502.0,496.0,,,CHOU Tien Chen,,9,-0.4912604396197838,-1.0437973189916951,10,-0.5750819852764854,1.6336411246415146,0,2,67,3651,0.12,1,True,0,-4.0,-3,0.1984853744506836,0.2239281833171844,0.2829905152320862,0.2945958971977234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5630443692207336,19
5,00:35:38,64148.0,7,11,CHOU Tien Chen,2,挑球,0,1,2.0,8,502.0,496.0,1.0,3,469.0,313.0,,,CHOU Tien Chen,,9,-0.5040597060458194,0.6799352714859074,9,-0.5872704444026519,-0.8895286814605342,0,2,67,3651,0.16,0,True,0,-4.0,-3,0.1554634422063827,0.1753915101289749,0.2216519862413406,0.2181369662284851,0.2293560802936554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5786587595939636,19
6,00:35:39,64185.0,7,11,NG Ka Long Angus,2,切球,0,0,1.0,4,469.0,313.0,2.0,6,470.0,526.0,,,CHOU Tien Chen,,4,-1.1815057667929747,-1.502984467174392,9,-0.0137491798162263,1.120071051090589,0,2,67,3651,0.2,1,True,0,-4.0,-3,0.1315810084342956,0.1484476923942566,0.1876016110181808,0.1846265494823455,0.1933167874813079,0.1544263064861297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5406978726387024,19
7,00:35:40,64210.0,7,11,CHOU Tien Chen,2,網前球,0,1,2.0,7,470.0,526.0,1.0,1,468.0,392.0,,,CHOU Tien Chen,,9,-0.7247050966254857,0.8144770446764019,6,-0.901362577102517,-1.261294883726762,0,2,67,3651,0.24,0,True,0,-4.0,-3,0.1148102879524231,0.1295272260904312,0.163690760731697,0.1610948890447616,0.1686775088310241,0.1283616423606872,0.1338376402854919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5268162488937378,19
8,00:35:41,64234.0,7,11,NG Ka Long Angus,2,推撲球,0,0,1.0,2,468.0,392.0,2.0,8,619.0,535.0,,,CHOU Tien Chen,,9,-0.8231621199044251,-0.5492303905924857,9,-0.2258043893057532,1.034255921916739,0,2,67,3651,0.28,1,True,0,-4.0,-3,0.1000401899218559,0.1128638312220573,0.1426322907209396,0.1403703838586807,0.1469775140285492,0.1118481904268264,0.1164515316486358,0.1288160979747772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5012951493263245,19
9,00:35:41,64246.0,7,11,CHOU Tien Chen,2,接殺防守,0,0,2.0,9,619.0,535.0,1.0,8,698.0,355.0,,,CHOU Tien Chen,,9,-0.0570936044014198,0.8913566495267068,9,-0.7004080308605753,-0.6314933224585436,0,2,67,3651,0.28,0,True,0,-4.0,-3,0.0848067328333854,0.0956776738166809,0.1209131851792335,0.1189957112073898,0.1245967596769332,0.0948166921734809,0.0987190753221511,0.1084931492805481,0.1529809981584549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5306842923164368,19
10,00:35:42,64260.0,7,11,NG Ka Long Angus,2,接殺防守,0,1,1.0,9,698.0,355.0,2.0,8,753.0,515.0,,,CHOU Tien Chen,,9,-0.3119269379346316,-0.738295580570932,9,0.1718355073785775,0.8348964054612473,0,2,67,3651,0.32,1,True,0,-4.0,-3,0.0711837336421012,0.0803084149956703,0.1014901995658874,0.0998807474970817,0.1045820564031601,0.0795857310295105,0.0828612521290779,0.0910652577877044,0.1213174313306808,0.1677252203226089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5394744873046875,19
11,00:35:42,64273.0,7,11,CHOU Tien Chen,2,網前球,0,0,2.0,9,753.0,515.0,2.0,8,564.0,376.0,,,CHOU Tien Chen,,9,0.3568220762215793,0.8849564440802737,9,0.2401455793068179,-0.7474214270987453,0,2,67,3651,0.32,0,True,0,-4.0,-3,0.0601378269493579,0.0678465813398361,0.0857415050268173,0.0843817815184593,0.0883535668253898,0.0672360509634018,0.0700032860040664,0.076934240758419,0.1024920418858528,0.1412485092878341,0.1556246280670166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5701754689216614,19
12,00:35:43,64296.0,7,11,NG Ka Long Angus,2,挑球,0,0,2.0,9,564.0,376.0,2.0,3,831.0,645.0,,,CHOU Tien Chen,,9,-0.1323913944160625,-0.5807482850977076,9,0.2262031234284419,0.8351286032258637,0,2,67,3651,0.36,1,True,0,-4.0,-3,0.0526977553963661,0.0594528093934059,0.0751338228583335,0.0739423260092735,0.0774227380752563,0.0589178092777729,0.0613426938652992,0.0674161687493324,0.0898120403289794,0.1237736716866493,0.1361191868782043,0.1239690333604812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5916216373443604,19
13,00:35:44,64344.0,7,11,CHOU Tien Chen,2,平球,0,0,2.0,4,831.0,645.0,1.0,6,780.0,360.0,,,CHOU Tien Chen,,10,0.5319889105414887,1.7022507272819425,9,0.1170611708417732,-0.96212805472333,0,2,67,3651,0.4,0,True,0,-4.0,-3,0.0481719709932804,0.0543468855321407,0.0686811879277229,0.067592017352581,0.0707735195755958,0.0538578331470489,0.0560744628310203,0.0616263374686241,0.0820988118648529,0.1131437495350837,0.1244290024042129,0.1122496128082275,0.0869545862078666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6017173528671265,19
