ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,win_prob,rally
15,00:14:47,26637.0,6,6,Jonatan CHRISTIE,2,長球,1,0,1.0,10,486.0,633.0,1.0,3,508.0,311.0,,,Jonatan CHRISTIE,,10,-0.5881904415237672,1.5427164190215272,9,-0.5291496975206822,-0.8699918304712296,0,1,64,3439,0.4444444444444444,1,True,1,0.0,4,0.0179468598216772,0.023603593930602,0.0317135639488697,0.0708684995770454,0.0871279761195182,0.1137530654668808,0.0826992392539978,0.0720147565007209,0.0725727900862693,0.1090433746576309,0.0956471115350723,0.0900452956557273,0.0495571233332157,0.0406476072967052,0.0427592508494854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2875116467475891,13
16,00:14:49,26676.0,6,6,Viktor AXELSEN,2,殺球,0,0,1.0,4,508.0,311.0,2.0,6,459.0,560.0,,,Jonatan CHRISTIE,,4,-0.9612861083528008,-1.519319845942724,9,-0.047111273301892,1.1062626357908514,0,1,64,3439,0.5185185185185185,0,True,1,0.0,4,0.0169107448309659,0.0222409050911664,0.0298826657235622,0.0667770951986312,0.0820978730916976,0.1071858406066894,0.0779248178005218,0.0678571760654449,0.0683829933404922,0.1027480512857437,0.0901251807808876,0.0848467648029327,0.0466960743069648,0.0383009240031242,0.0392840020358562,0.0587388910353183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.277535617351532,13
17,00:14:49,26689.0,6,6,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,7,459.0,560.0,2.0,8,548.0,382.0,,,Jonatan CHRISTIE,,9,0.2498856987186657,1.106864067637959,4,-1.334807234684136,-1.3902698146337842,0,1,64,3439,0.5185185185185185,1,True,1,0.0,4,0.0159317962825298,0.0209533981978893,0.0281527824699878,0.0629114210605621,0.0773453041911125,0.1009809449315071,0.0734138190746307,0.063928984105587,0.0644243583083152,0.0968000516295433,0.0849079117178917,0.0799350589513778,0.043992880731821,0.0360837168991565,0.0370098836719989,0.0528008937835693,0.0604268014430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2743261754512787,13
18,00:14:50,26716.0,6,6,Viktor AXELSEN,2,推撲球,0,0,2.0,9,548.0,382.0,1.0,8,628.0,557.0,,,Jonatan CHRISTIE,,9,-0.6609612515202763,-0.5536215074209944,9,-0.0901513765318432,0.9575653933648164,0,1,64,3439,0.5555555555555556,0,True,1,0.0,4,0.0148942014202475,0.0195887591689825,0.0263192672282457,0.0588141717016696,0.0723080113530159,0.094404324889183,0.068632572889328,0.0597654618322849,0.0602285750210285,0.0904957205057144,0.0793780833482742,0.0747291073203086,0.0411277413368225,0.0337336808443069,0.0345995277166366,0.0493621118366718,0.0554370135068893,0.0661815851926803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2816832959651947,13
19,00:14:50,26727.0,6,6,Jonatan CHRISTIE,2,推撲球,0,0,1.0,9,628.0,557.0,1.0,8,553.0,369.0,,,Jonatan CHRISTIE,,9,0.1225409483164343,1.052571517011918,9,-0.6456974728367649,-0.6365687305138966,0,1,64,3439,0.5555555555555556,1,True,1,0.0,4,0.0143244434148073,0.0188394170254468,0.0253124590963125,0.056564312428236,0.0695419609546661,0.0907930061221122,0.0660071223974227,0.0574792101979255,0.0579246096312999,0.0870339274406433,0.0763415768742561,0.0718704387545585,0.0395544543862342,0.03244324401021,0.0332759693264961,0.0474738292396068,0.053316343575716,0.0626528561115264,0.0392507873475551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2826497554779053,13
20,00:14:51,26740.0,6,6,Viktor AXELSEN,2,推撲球,0,0,1.0,9,553.0,369.0,2.0,8,632.0,550.0,,,Jonatan CHRISTIE,,9,-0.4882327409984,-0.8073494823093684,9,0.1113124831693935,1.0134374291662998,0,1,64,3439,0.5925925925925926,0,True,1,0.0,4,0.0139249814674258,0.0183140467852354,0.0246065780520439,0.0549869202077388,0.067602664232254,0.0882610902190208,0.0641664043068885,0.0558763071894645,0.0563092827796936,0.0846068412065506,0.0742126628756523,0.0698662102222442,0.0384514071047306,0.0315385088324546,0.0323480106890201,0.0461499392986297,0.0518295243382453,0.0609056763350963,0.0373467020690441,0.028696209192276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2844460904598236,13
21,00:14:51,26750.0,6,6,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,9,632.0,550.0,2.0,7,748.0,389.0,,,Jonatan CHRISTIE,,9,0.2792987234640426,1.099254151320655,9,-0.3354799166994581,-0.8826307850669725,0,1,64,3439,0.5925925925925926,1,True,1,0.0,4,0.013606633991003,0.0178953576833009,0.0240440294146537,0.0537298284471035,0.0660571530461311,0.0862432941794395,0.0626994520425796,0.0545988790690898,0.0550219602882862,0.0826725885272026,0.0725160390138626,0.0682689547538757,0.0375723466277122,0.0308174863457679,0.0316084846854209,0.0450948737561702,0.0506446175277233,0.0595132708549499,0.036492895334959,0.027061054483056,0.0238408055156469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2895679473876953,13
22,00:14:52,26775.0,6,6,Viktor AXELSEN,2,挑球,0,1,2.0,8,748.0,389.0,1.0,4,466.0,627.0,,,Jonatan CHRISTIE,,9,0.4325606435185608,-0.6603424181171412,9,0.279872400788439,1.0838655603682656,0,1,64,3439,0.6296296296296297,0,True,1,0.0,4,0.0129894753918051,0.0170836746692657,0.0229534599930048,0.0512927919626235,0.0630609914660453,0.082331545650959,0.059855580329895,0.0521224290132522,0.0525263175368309,0.0789227858185768,0.0692269131541252,0.0651724636554718,0.0358681716024875,0.0294196922332048,0.0301748104393482,0.0430494993925094,0.0483475178480148,0.0568139180541038,0.0348376780748367,0.0258336402475833,0.0219371654093265,0.0461794584989547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2968489527702331,13
23,00:14:53,26811.0,6,6,Jonatan CHRISTIE,2,切球,0,1,1.0,5,466.0,627.0,2.0,7,519.0,394.0,,,Jonatan CHRISTIE,,10,-0.7485752365299198,1.5220942565628892,9,-0.2263924356161561,-0.9980069379056742,0,1,64,3439,0.6666666666666666,1,True,1,0.0,4,0.0123824784532189,0.0162853561341762,0.0218808483332395,0.048895888030529,0.0601141564548015,0.0784841999411583,0.0570585392415523,0.0496867559850215,0.0500717684626579,0.0752347409725189,0.0659919530153274,0.0621269643306732,0.0341920554637908,0.0280449129641056,0.0287647470831871,0.0410378016531467,0.0460882447659969,0.0541590116918087,0.0332097187638282,0.0246264394372701,0.0209120437502861,0.041468970477581,0.0492824129760265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3160544633865356,13
24,00:14:54,26836.0,6,6,Viktor AXELSEN,2,網前球,0,0,2.0,8,519.0,394.0,2.0,1,828.0,483.0,,,Jonatan CHRISTIE,,9,-0.5543354939640819,-0.6846744358782922,9,-0.3425801355794599,1.2407993548652314,0,1,64,3439,0.7037037037037037,0,True,1,0.0,4,0.0113591169938445,0.0149394385516643,0.0200724843889474,0.0448548421263694,0.0551459677517414,0.0719977989792823,0.0523428879678249,0.0455803461372852,0.0459335409104824,0.0690168961882591,0.0605379827320575,0.0569924227893352,0.0313662216067314,0.0257271155714988,0.026387458667159,0.0376461967825889,0.0422792434692382,0.0496829859912395,0.0304650720208883,0.0225911643356084,0.019183749333024,0.0380417332053184,0.043909128755331,0.0839462280273437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3325302600860595,13
25,00:14:55,26865.0,6,6,Jonatan CHRISTIE,2,挑球,0,0,2.0,2,828.0,483.0,1.0,4,792.0,309.0,,,Jonatan CHRISTIE,,2,0.9886072329821132,0.4816648195577784,9,0.0535477023885243,-0.857391918266209,0,1,64,3439,0.7407407407407407,1,True,1,0.0,4,0.0105152009055018,0.0138295264914631,0.0185812208801507,0.0415223948657512,0.0510489456355571,0.0666487962007522,0.0484541170299053,0.0421940013766288,0.0425209552049636,0.0638893470168113,0.0560403764247894,0.0527582243084907,0.0290358960628509,0.023815743625164,0.0244270265102386,0.0348493047058582,0.0391381457448005,0.045991837978363,0.0282016992568969,0.0209127757698297,0.0177585091441869,0.0352154560387134,0.0406469441950321,0.0748423635959625,0.0771611332893371,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.343679130077362,13
26,00:14:56,26908.0,6,6,Viktor AXELSEN,2,切球,1,0,1.0,5,792.0,309.0,2.0,2,435.0,487.0,,,Jonatan CHRISTIE,,10,0.8825742987451489,-1.608608150501821,9,0.5101561781942109,0.9666736307837316,0,1,64,3439,0.7777777777777778,0,True,1,0.0,4,0.0096570663154125,0.0127009116113185,0.0170648228377103,0.0381337888538837,0.0468828864395618,0.0612096451222896,0.0444998182356357,0.0387505851686,0.039050854742527,0.0586754009127616,0.0514669679105281,0.0484526716172695,0.0266663059592247,0.0218721628189086,0.0224335603415966,0.0320052839815616,0.0359441190958023,0.0422384850680828,0.0259001832455396,0.0192061029374599,0.0163092538714408,0.0323415547609329,0.0373297855257988,0.0687345415353775,0.0655975267291069,0.086875706911087,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3655084371566772,13
27,00:14:57,26935.0,6,6,Jonatan CHRISTIE,2,挑球,0,1,2.0,3,435.0,487.0,1.0,3,467.0,314.0,,,Jonatan CHRISTIE,,3,-0.9808143689305302,0.6040890141926276,9,0.5031240989085443,-1.3210760372324768,0,1,64,3439,0.8148148148148148,1,True,1,0.0,4,0.0088394535705447,0.0116255935281515,0.0156200341880321,0.0349052026867866,0.0429135598242282,0.0560273416340351,0.0407322570681571,0.0354697778820991,0.0357446260750293,0.0537076592445373,0.0471095331013202,0.044350441545248,0.024408608675003,0.0200203619897365,0.0205342285335063,0.0292955692857503,0.0329009182751178,0.0386623740196228,0.0237073507159948,0.017580023035407,0.0149284349754452,0.0296033658087253,0.0341692678630352,0.0629151463508606,0.0600437298417091,0.073552168905735,0.0906330421566963,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4061478674411773,13
28,00:14:59,26971.0,6,6,Viktor AXELSEN,2,切球,0,0,1.0,4,467.0,314.0,2.0,1,794.0,488.0,,,Jonatan CHRISTIE,,6,-1.0334443730400256,-1.237598859417354,9,-0.3397947715371152,0.9570980760768458,0,1,64,3439,0.8888888888888888,0,True,1,0.0,4,0.0075187226757407,0.0098885763436555,0.0132861994206905,0.029689909890294,0.0365017168223857,0.047656126320362,0.0346463248133659,0.0301701296120882,0.0304039139300584,0.0456830337643623,0.040070753544569,0.0377239063382148,0.0207616444677114,0.0170290581881999,0.0174661446362733,0.0249184239655733,0.0279850922524929,0.0328857116401195,0.0201651658862829,0.0149533404037356,0.0126979313790798,0.0251802392303943,0.0290639363229274,0.0535148046910762,0.0510724075138568,0.0625625178217887,0.0750483945012092,0.1514558941125869,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4885334074497223,13
29,00:14:59,26998.0,6,6,Jonatan CHRISTIE,2,推撲球,0,0,2.0,2,794.0,488.0,1.0,4,805.0,316.0,,,Jonatan CHRISTIE,,9,0.6167031770071584,0.8286379624271287,9,-0.4633357725534779,-1.037085247905148,0,1,64,3439,0.8888888888888888,1,True,1,0.0,4,0.0062764803878962,0.00825478695333,0.0110910534858703,0.024784542620182,0.0304709039628505,0.0397823862731456,0.0289220605045557,0.0251854229718446,0.0253805797547101,0.0381352864205837,0.0334502682089805,0.0314911641180515,0.0173314046114683,0.0142155177891254,0.0145803885534405,0.0208014044910669,0.0233613979071378,0.0274523366242647,0.0168334785848855,0.0124827502295374,0.0105999801307916,0.0210199616849422,0.0242619942873716,0.0446730926632881,0.042634230107069,0.0522259399294853,0.0626489073038101,0.1206394210457801,0.1710128188133239,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5587900876998901,13
30,00:15:00,27028.0,6,6,Viktor AXELSEN,2,長球,1,0,1.0,5,805.0,316.0,1.0,3,842.0,629.0,,,Jonatan CHRISTIE,,9,0.6537563934310935,-1.2245836888562684,9,0.4005712126173197,1.0139954383703635,0,1,64,3439,0.925925925925926,0,True,1,0.0,4,0.005190831143409,0.0068269483745098,0.009172623977065,0.0204975381493568,0.0252003222703933,0.0329011902213096,0.0239193830639123,0.0208290759474039,0.020990477874875,0.0315389893949031,0.027664341032505,0.0260441079735755,0.0143335750326514,0.0117566464468836,0.0120584042742848,0.017203364521265,0.0193205550312995,0.0227038785815238,0.0139217758551239,0.0103235971182584,0.0087664918974041,0.0173841174691915,0.0200653746724128,0.0369459465146064,0.0352597460150718,0.0431923680007457,0.0518124662339687,0.0997723042964935,0.1313524693250656,0.1830510050058365,0.0,,,,,,,,,,,,,,,,,,,0.6021026968955994,13
31,00:15:02,27076.0,6,6,Jonatan CHRISTIE,3,殺球,0,0,1.0,4,842.0,629.0,2.0,6,816.0,342.0,對手落地致勝,落地致勝,Jonatan CHRISTIE,,4,1.0844210474580014,1.5669962305227043,9,-0.1058424259518752,-1.0502680428659088,0,1,64,3439,1.0,1,True,1,0.0,4,0.0046098441816866,0.0060628382489085,0.0081459721550345,0.0182033386081457,0.0223797615617513,0.0292187016457319,0.0212421920150518,0.0184977687895298,0.0186411067843437,0.0280089695006608,0.0245679933577775,0.0231291055679321,0.0127292834222316,0.0104407770559191,0.0107087604701519,0.0152778690680861,0.0171580854803323,0.0201627351343631,0.0123635688796639,0.0091681219637393,0.0077852965332567,0.0154383908957242,0.0178195443004369,0.0328107476234436,0.0313132777810096,0.0383580364286899,0.0460133217275142,0.0886052250862121,0.1166507601737976,0.1559532284736633,0.118535429239273,,,,,,,,,,,,,,,,,,,0.6288052797317505,13
1,00:17:10,30928.0,7,9,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,2,781.0,393.0,,,Viktor AXELSEN,,9,-0.0193678257726374,0.852300268866264,9,0.618100708464939,-1.0372832635631546,0,1,64,3443,0.0,1,True,0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273484855890274,17
2,00:17:11,30948.0,7,9,Viktor AXELSEN,2,推撲球,0,1,2.0,3,781.0,393.0,1.0,5,832.0,556.0,,,Viktor AXELSEN,,8,0.4879768253999661,-0.4717790385045311,9,0.206789663042787,0.9740673640592816,0,1,64,3443,0.1111111111111111,0,True,0,2.0,5,0.3922678232192993,0.6077322363853455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245794340968132,17
3,00:17:12,30964.0,7,9,Jonatan CHRISTIE,2,推撲球,0,0,1.0,6,832.0,556.0,2.0,8,555.0,359.0,,,Viktor AXELSEN,,9,0.399276164458548,1.1452670082597125,9,0.3707237553352679,-0.5768596780840985,0,1,64,3443,0.2222222222222222,1,True,0,2.0,5,0.2286468893289566,0.3515844345092773,0.4197686612606048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2489980608224868,17
4,00:17:12,30978.0,7,9,Viktor AXELSEN,2,推撲球,0,0,2.0,9,555.0,359.0,1.0,8,512.0,555.0,,,Viktor AXELSEN,,9,0.1062957460694896,-0.908034114923265,9,0.8902893490291156,1.206412289067254,0,1,64,3443,0.2222222222222222,0,True,0,2.0,5,0.1230906024575233,0.189273253083229,0.2237404286861419,0.4638956189155578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3034741580486297,17
5,00:17:13,30994.0,7,9,Jonatan CHRISTIE,2,接殺防守,0,1,1.0,9,512.0,555.0,2.0,1,504.0,392.0,,,Viktor AXELSEN,,9,0.1232312864158413,1.005585558613501,9,-0.6794451250829311,-0.8826225593338629,0,1,64,3443,0.3333333333333333,1,True,0,2.0,5,0.0783196985721588,0.1204301863908767,0.1423608511686325,0.2756199240684509,0.3832693099975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3260373771190643,17
6,00:17:13,31013.0,7,9,Viktor AXELSEN,2,挑球,0,0,2.0,2,504.0,392.0,1.0,9,794.0,635.0,,,Viktor AXELSEN,,9,-0.7536695366910101,-0.6246469307757984,9,-0.5229041951764178,0.8922962941354283,0,1,64,3443,0.3333333333333333,0,True,0,2.0,5,0.0520854108035564,0.0800903961062431,0.094675064086914,0.1832971423864364,0.2532503008842468,0.3366016149520874,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3388887345790863,17
7,00:17:14,31045.0,7,9,Jonatan CHRISTIE,2,切球,0,0,1.0,10,794.0,635.0,2.0,1,504.0,389.0,,,Viktor AXELSEN,,10,0.7830605091244369,1.625902151572113,9,-0.2563097795468498,-0.985037105255743,0,1,64,3443,0.4444444444444444,1,True,0,2.0,5,0.0418527647852897,0.0643559172749519,0.0760753005743026,0.1472867727279663,0.2034969925880432,0.2690035104751587,0.1979287415742874,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32785165309906,17
8,00:17:15,31072.0,7,9,Viktor AXELSEN,2,網前球,0,0,2.0,2,504.0,389.0,2.0,2,450.0,489.0,,,Viktor AXELSEN,,9,-0.775443576159012,-0.6246522010277739,9,0.2698809177060828,1.1976386172246958,0,1,64,3443,0.5555555555555556,0,True,0,2.0,5,0.0356316864490509,0.0547899268567562,0.0647673159837722,0.1253937780857086,0.1732487976551056,0.2290183007717132,0.1640462726354599,0.1531039178371429,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307067334651947,17
9,00:17:16,31097.0,7,9,Jonatan CHRISTIE,2,推撲球,0,1,2.0,3,450.0,489.0,1.0,3,483.0,316.0,,,Viktor AXELSEN,,8,-0.8036227805825045,0.5153794482121837,9,-0.5385702488433822,-0.782541606019465,0,1,64,3443,0.6666666666666666,1,True,0,2.0,5,0.0312726832926273,0.0480871982872486,0.0568439997732639,0.1100537180900573,0.1520543992519378,0.2010013312101364,0.1439776569604873,0.1282974183559417,0.1284115761518478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2876697480678558,17
10,00:17:17,31126.0,7,9,Viktor AXELSEN,2,長球,0,0,1.0,4,483.0,316.0,1.0,4,443.0,630.0,,,Viktor AXELSEN,,10,-0.737158330292987,-1.4189355596839028,9,-0.2986841589416244,0.8104454788507329,0,1,64,3443,0.7777777777777778,0,True,0,2.0,5,0.0263230837881565,0.0404763258993625,0.0478471703827381,0.09263526648283,0.1279883980751037,0.1691883951425552,0.1211899891495704,0.1079914942383766,0.1050575673580169,0.1613022834062576,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3034113645553589,17
11,00:17:18,31159.0,7,9,Jonatan CHRISTIE,2,長球,1,0,1.0,5,443.0,630.0,2.0,3,469.0,309.0,,,Viktor AXELSEN,,7,-0.9583934720540366,1.432486937833963,9,-0.5035385263319144,-1.2105318108174374,0,1,64,3443,0.8888888888888888,1,True,0,2.0,5,0.0232868827879428,0.0358076393604278,0.0423283018171787,0.0819503739476203,0.1132257431745529,0.149673581123352,0.1072114929556846,0.095535360276699,0.0929398462176323,0.1322838962078094,0.1257569044828415,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3106011748313904,17
12,00:17:19,31199.0,7,9,Viktor AXELSEN,3,殺球,0,0,2.0,4,469.0,309.0,2.0,5,844.0,529.0,對手落地致勝,落地致勝,Viktor AXELSEN,,4,-1.0634752443029978,-1.4329755902800123,9,-0.1743192422659726,1.1365007242514242,0,1,64,3443,1.0,0,True,0,2.0,5,0.0211382489651441,0.0325037389993667,0.0384227558970451,0.0743889734148979,0.1027786284685134,0.1358634978532791,0.0973192974925041,0.0867205038666725,0.084364466369152,0.1200783252716064,0.1103114038705825,0.0961101651191711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309810996055603,17
1,00:20:45,37354.0,11,9,Viktor AXELSEN,1,發短球,0,1,2.0,8,,,2.0,7,608.0,492.0,,,Viktor AXELSEN,,9,0.1123545179264662,-0.7701284111640234,9,-0.5810910622153493,1.120456212217838,0,1,64,3447,0.0,0,True,0,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3838450312614441,21
2,00:20:45,37377.0,11,9,Jonatan CHRISTIE,2,網前球,0,0,2.0,8,608.0,492.0,2.0,5,507.0,385.0,,,Viktor AXELSEN,,9,-0.3750821274572369,0.7431441503684889,9,-0.1112080543520342,-0.8953117115702209,0,1,64,3447,0.0,1,True,0,-2.0,-1,0.4274728894233703,0.5725271105766296,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3888881802558899,21
3,00:20:46,37403.0,11,9,Viktor AXELSEN,2,挑球,0,0,2.0,6,507.0,385.0,1.0,4,465.0,635.0,,,Viktor AXELSEN,,8,-0.6429541522593498,-0.5069208841099385,9,-0.0681398903208603,0.8108421855644762,0,1,64,3447,0.1428571428571428,0,True,0,-2.0,-1,0.1964638978242874,0.2625993490219116,0.5409367680549622,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4462446570396423,21
4,00:20:48,37445.0,11,9,Jonatan CHRISTIE,2,切球,1,0,1.0,5,465.0,635.0,2.0,5,496.0,376.0,,,Viktor AXELSEN,,10,-0.8104994932887022,1.6349132609083814,9,-0.4564126092842349,-1.0501991142680536,0,1,64,3447,0.4285714285714285,1,True,0,-2.0,-1,0.1148478612303733,0.1535090059041977,0.2988792061805725,0.432763934135437,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4704627394676208,21
5,00:20:49,37470.0,11,9,Viktor AXELSEN,2,網前球,0,0,2.0,6,496.0,376.0,2.0,2,425.0,466.0,,,Viktor AXELSEN,,9,-0.8247804951170172,-0.6847231486288342,9,-0.4499546758398688,1.2552571566684405,0,1,64,3447,0.5714285714285714,0,True,0,-2.0,-1,0.0774653553962707,0.1035424470901489,0.2015952467918396,0.2830134928226471,0.3343833982944488,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4779580533504486,21
6,00:20:49,37498.0,11,9,Jonatan CHRISTIE,2,網前球,0,1,2.0,3,425.0,466.0,2.0,1,441.0,417.0,,,Viktor AXELSEN,,3,-0.9990380522312442,0.5151024621921323,9,-0.501601902990058,-0.7825386764882731,0,1,64,3447,0.5714285714285714,1,True,0,-2.0,-1,0.0631581470370292,0.0844190120697021,0.1643622666597366,0.2307432442903518,0.2616019248962402,0.1957154422998428,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4524537324905395,21
7,00:20:50,37524.0,11,9,Viktor AXELSEN,2,挑球,0,0,2.0,2,441.0,417.0,1.0,4,433.0,632.0,,,Viktor AXELSEN,,2,-1.1238883536147846,-0.3588450497161481,8,-0.6892747811626401,0.524535710970591,0,1,64,3447,0.7142857142857143,0,True,0,-2.0,-1,0.0520912930369377,0.0696267411112785,0.1355619877576828,0.190311387181282,0.2157628536224365,0.1581207364797592,0.1785250455141067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.422623723745346,21
8,00:20:52,37583.0,11,9,Jonatan CHRISTIE,3,殺球,1,0,1.0,5,433.0,632.0,2.0,7,675.0,449.0,掛網,對手掛網,Viktor AXELSEN,,5,-1.0467475554103678,1.6014941223206989,9,-0.4832660337434035,-0.9850077294325869,0,1,64,3447,1.0,1,True,0,-2.0,-1,0.0453390628099441,0.0606015101075172,0.117990031838417,0.165642648935318,0.187795028090477,0.1376246511936187,0.1435309052467346,0.1414761692285537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417628675699234,21
1,00:22:14,40035.0,14,9,Viktor AXELSEN,1,發短球,0,1,2.0,8,,,2.0,1,783.0,496.0,,,Jonatan CHRISTIE,,9,-0.1162054710859548,-0.7332795386540392,9,0.4771236873095176,1.1073242344951542,0,1,64,3450,0.0,0,True,1,-5.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3740231096744537,24
2,00:22:15,40057.0,14,9,Jonatan CHRISTIE,2,推撲球,0,0,2.0,2,783.0,496.0,1.0,8,738.0,344.0,,,Jonatan CHRISTIE,,9,0.5506397216748318,0.7361811262929537,9,-0.2225803075377853,-0.8573924963252578,0,1,64,3450,0.1111111111111111,1,True,1,-5.0,-2,0.4277659654617309,0.572234034538269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3783935904502868,24
3,00:22:15,40071.0,14,9,Viktor AXELSEN,2,接殺防守,0,1,1.0,9,738.0,344.0,2.0,1,818.0,491.0,,,Jonatan CHRISTIE,,9,-0.1407304222614337,-0.869996061185001,9,0.5304446653515523,0.7615642110524998,0,1,64,3450,0.1111111111111111,0,True,1,-5.0,-2,0.1874184012413025,0.2459762692451477,0.5666053295135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4445059299468994,24
