ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,win_prob,rally
8,00:42:19,76171.0,0,0,Michelle LI,3,接殺防守,0,1,2.0,9,605.0,553.0,2.0,8,608.0,529.0,未過網,對手未過網,TAI Tzu Ying,,9,0.5113253494130703,1.2294605824110694,9,0.5185991858701303,-0.6294359070235259,0,3,98,6280,1.0,1,True,0,0.0,0,0.1257780045270919,0.0598497204482555,0.0488212443888187,0.0705910474061966,0.1065218746662139,0.1611512154340744,0.2590106427669525,0.1682762205600738,,,,,,,,,,,,,,,,,,,,0.4084756076335907,1
1,00:42:46,77003.0,2,0,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,1,816.0,481.0,,,Michelle LI,,9,-0.1965153385774147,-0.7848718186173048,9,0.5393543619412816,1.1054737976344804,0,3,98,6282,0.0,0,True,1,-2.0,-1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1142826676368713,3
2,00:42:47,77025.0,2,0,Michelle LI,2,網前球,0,0,2.0,2,816.0,481.0,2.0,2,845.0,418.0,,,Michelle LI,,8,0.7140983251994234,0.5525532936393839,9,0.1025741169501293,-0.7873910879494597,0,3,98,6282,0.3333333333333333,1,True,1,-2.0,-1,0.6508190035820007,0.3491809368133545,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1222878247499466,3
3,00:42:48,77054.0,2,0,TAI Tzu Ying,2,挑球,0,1,2.0,3,845.0,418.0,1.0,5,811.0,583.0,,,Michelle LI,,3,1.0158850264756196,-0.3728254365732152,9,0.4728744559428618,0.8018829518513902,0,3,98,6282,0.6666666666666666,0,True,1,-2.0,-1,0.3343364000320434,0.1992857456207275,0.466377854347229,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5499730110168457,3
4,00:42:49,77096.0,2,0,Michelle LI,3,殺球,0,0,1.0,6,811.0,583.0,2.0,5,434.0,379.0,對手落地致勝,落地致勝,Michelle LI,,9,0.7847519953497362,1.4563038405640718,9,0.1438507553189135,-0.9550970913466664,0,3,98,6282,1.0,1,True,1,-2.0,-1,0.3415759801864624,0.2036010175943374,0.2249706089496612,0.2298524081707,,,,,,,,,,,,,,,,,,,,,,,,0.4825837910175323,3
1,00:43:05,77561.0,2,1,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,4,756.0,320.0,,,TAI Tzu Ying,,9,-0.0631698928261119,1.0769093107783114,9,0.5743913509004078,-1.1190834411738175,0,3,98,6283,0.0,1,True,0,-1.0,1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1078701019287109,4
2,00:43:07,77619.0,2,1,TAI Tzu Ying,2,殺球,1,0,1.0,5,756.0,320.0,2.0,5,842.0,559.0,,,TAI Tzu Ying,,10,0.9036945742037868,-1.4601232339442358,9,0.3659857749042414,1.1377160974628406,0,3,98,6283,1.0,0,True,0,-1.0,1,0.6456471681594849,0.3543528020381927,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0940679088234901,4
3,00:43:07,77634.0,2,1,Michelle LI,3,接殺防守,0,0,2.0,6,842.0,559.0,2.0,1,481.0,435.0,未過網,對手未過網,TAI Tzu Ying,,9,0.7386966012008565,1.1201900235921294,9,0.6908665720833854,-1.3143370169159498,0,3,98,6283,1.0,1,True,0,-1.0,1,0.6289620399475098,0.2124343663454055,0.158603623509407,,,,,,,,,,,,,,,,,,,,,,,,,0.0852672383189201,4
1,00:43:41,78635.0,3,2,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,9,593.0,323.0,,,TAI Tzu Ying,,9,0.2045958074626089,1.0516257754851484,9,-0.579721996740718,-1.095154767179484,0,3,98,6285,0.0,1,True,0,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0759935900568962,6
2,00:43:43,78697.0,3,2,TAI Tzu Ying,2,切球,0,0,1.0,10,593.0,323.0,2.0,8,688.0,525.0,,,TAI Tzu Ying,,10,-0.2308487588417584,-1.4931328692671688,9,0.0205133514458001,1.0204554231111296,0,3,98,6285,0.2857142857142857,0,True,0,-1.0,-1,0.5188050866127014,0.4811948835849762,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0801261663436889,6
3,00:43:43,78714.0,3,2,Michelle LI,2,網前球,0,0,2.0,9,688.0,525.0,2.0,7,608.0,397.0,,,TAI Tzu Ying,,9,0.1540018876836113,0.9546257759225382,10,-0.1823017450017055,-1.4789233591151871,0,3,98,6285,0.2857142857142857,1,True,0,-1.0,-1,0.4835540652275085,0.3171145617961883,0.1993313729763031,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0783125683665275,6
4,00:43:44,78737.0,3,2,TAI Tzu Ying,2,網前球,0,0,2.0,8,608.0,397.0,2.0,1,777.0,461.0,,,TAI Tzu Ying,,9,0.0856705346017518,-0.6749346020313789,9,0.155012107727,0.9216093714504918,0,3,98,6285,0.4285714285714285,0,True,0,-1.0,-1,0.3557531535625458,0.2333027571439743,0.1564999669790268,0.2544440925121307,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1454385966062545,6
5,00:43:45,78763.0,3,2,Michelle LI,2,網前球,0,0,2.0,2,777.0,461.0,2.0,2,838.0,423.0,,,TAI Tzu Ying,,9,0.8078510672061826,0.6780369287618117,9,0.0860977935659932,-0.6996536660899242,0,3,98,6285,0.5714285714285714,1,True,0,-1.0,-1,0.3341680765151977,0.2191472798585891,0.1470044404268264,0.1336377263069152,0.1660424023866653,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1566290855407714,6
6,00:43:46,78792.0,3,2,TAI Tzu Ying,2,挑球,0,1,2.0,3,838.0,423.0,1.0,8,483.0,614.0,,,TAI Tzu Ying,,3,1.080709655035458,-0.2710542580357644,9,0.5946412721308888,0.7494348975224069,0,3,98,6285,0.7142857142857143,0,True,0,-1.0,-1,0.1670291125774383,0.109537623822689,0.0734780505299568,0.0667968913912773,0.0864962562918663,0.4966620504856109,0.0,,,,,,,,,,,,,,,,,,,,,0.6229224801063538,6
7,00:43:48,78847.0,3,2,Michelle LI,3,殺球,1,0,1.0,9,483.0,614.0,2.0,2,496.0,447.0,掛網,對手掛網,TAI Tzu Ying,,10,-0.7730311528875671,1.6361768177756524,9,-0.211461500536013,-0.7847459251537945,0,3,98,6285,1.0,1,True,0,-1.0,-1,0.1739879250526428,0.1141012087464332,0.076539322733879,0.0695798099040985,0.090099886059761,0.1967992484569549,0.2788926064968109,,,,,,,,,,,,,,,,,,,,,0.3605439364910126,6
1,00:44:02,79277.0,4,2,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,726.0,501.0,,,TAI Tzu Ying,,9,-0.2049522311994052,-0.8484011933383773,9,0.5275274052735874,1.1055337538468537,0,3,98,6286,0.0,0,True,0,-2.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0961793735623359,7
2,00:44:03,79298.0,4,2,Michelle LI,2,網前球,0,0,2.0,8,726.0,501.0,2.0,7,547.0,410.0,,,TAI Tzu Ying,,9,0.6447289104345636,0.8094779041199569,9,0.0202929424087044,-0.7866980229289288,0,3,98,6286,0.0909090909090909,1,True,0,-2.0,-2,0.6778868436813354,0.3221130967140198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.1056917458772659,7
3,00:44:04,79323.0,4,2,TAI Tzu Ying,2,網前球,0,0,2.0,8,547.0,410.0,2.0,7,549.0,467.0,,,TAI Tzu Ying,,8,-0.3268269586847068,-0.3970710134426509,9,0.2256927265795688,0.8203535333138063,0,3,98,6286,0.1818181818181818,0,True,0,-2.0,-2,0.4371080696582794,0.2155215144157409,0.3473704159259796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3188194930553436,7
4,00:44:05,79350.0,4,2,Michelle LI,2,挑球,0,1,2.0,8,549.0,467.0,1.0,4,750.0,319.0,,,TAI Tzu Ying,,8,-0.3435035118271833,0.5314412167929016,8,-0.1413045757121988,-0.445029589577229,0,3,98,6286,0.2727272727272727,1,True,0,-2.0,-2,0.4076066315174103,0.2009754627943039,0.1970753222703933,0.1943425089120865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3194331228733063,7
5,00:44:06,79400.0,4,2,TAI Tzu Ying,2,長球,1,0,1.0,5,750.0,319.0,1.0,6,453.0,595.0,,,TAI Tzu Ying,,10,0.672584662617724,-1.3854970214575817,9,0.4357246179014064,1.0663964187736916,0,3,98,6286,0.3636363636363636,0,True,0,-2.0,-2,0.2672038972377777,0.1317481696605682,0.1291914731264114,0.1541765481233596,0.3176798224449157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.4718855023384094,7
6,00:44:07,79436.0,4,2,Michelle LI,2,長球,1,0,1.0,7,453.0,595.0,1.0,6,769.0,331.0,,,TAI Tzu Ying,,9,-0.1604078063984974,1.3374683507578606,9,0.1933234705664317,-1.088577828980663,0,3,98,6286,0.4545454545454545,1,True,0,-2.0,-2,0.1963820457458496,0.0968285799026489,0.0949495211243629,0.1133123636245727,0.1527633219957351,0.34576416015625,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3948686122894287,7
7,00:44:09,79476.0,4,2,TAI Tzu Ying,2,切球,1,0,1.0,7,769.0,331.0,2.0,6,469.0,522.0,,,TAI Tzu Ying,,9,0.4091403564681511,-1.2275339131048144,9,0.0924482459312424,1.2692847717753384,0,3,98,6286,0.6363636363636364,0,True,0,-2.0,-2,0.0962222665548324,0.047443576157093,0.0465228855609893,0.0555202141404151,0.0748502016067504,0.2271533757448196,0.452287495136261,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.4286405742168426,7
8,00:44:10,79501.0,4,2,Michelle LI,2,推撲球,0,1,2.0,7,469.0,522.0,1.0,4,784.0,323.0,,,TAI Tzu Ying,,9,-0.6517696882140913,0.8252469024092607,10,0.3315996922638882,-1.4400710713107596,0,3,98,6286,0.7272727272727273,1,True,0,-2.0,-2,0.1070765107870101,0.0527953952550888,0.0517708472907543,0.0617831088602542,0.0832935944199562,0.2527771592140198,0.2327956259250641,0.1577077656984329,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.3261390626430511,7
9,00:44:11,79532.0,4,2,TAI Tzu Ying,2,切球,1,0,1.0,5,784.0,323.0,2.0,8,780.0,578.0,,,TAI Tzu Ying,,9,0.3666712207749875,-1.1581355724068854,9,0.0303703810769466,1.1704679536267026,0,3,98,6286,0.8181818181818182,0,True,0,-2.0,-2,0.0720288082957267,0.0355146899819374,0.0348254889249801,0.0415605939924716,0.0560303777456283,0.1700395047664642,0.156598225235939,0.135683462023735,0.2977188229560852,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.4208794832229614,7
10,00:44:11,79550.0,4,2,Michelle LI,2,平球,0,0,2.0,9,780.0,578.0,1.0,6,767.0,356.0,,,TAI Tzu Ying,,9,0.4225854932251717,1.252629023471017,9,0.4790246289317696,-1.2142910886606617,0,3,98,6286,0.8181818181818182,1,True,0,-2.0,-2,0.0675019770860672,0.0332826785743236,0.0326367951929569,0.0389486141502857,0.0525090061128139,0.1593529433012008,0.1467563956975937,0.1271560788154602,0.1522032618522644,0.1896522045135498,0.0,0.0,,,,,,,,,,,,,,,,0.3720080256462097,7
11,00:44:12,79568.0,4,2,TAI Tzu Ying,2,網前球,0,1,1.0,7,767.0,356.0,2.0,1,783.0,486.0,,,TAI Tzu Ying,,9,0.1782141508654728,-1.1019599825499269,9,0.3987131798815411,1.1763710006957624,0,3,98,6286,0.9090909090909092,0,True,0,-2.0,-2,0.0299386028200387,0.014761596918106,0.0144751332700252,0.0172745641320943,0.0232888963073492,0.0706765204668045,0.0650896802544593,0.056396510452032,0.0675054788589477,0.0814863890409469,0.5591066479682922,0.0,,,,,,,,,,,,,,,,0.2518996894359588,7
12,00:44:13,79593.0,4,2,Michelle LI,3,網前球,0,0,2.0,2,783.0,486.0,2.0,10,864.0,419.0,出界,對手出界,TAI Tzu Ying,,8,0.6032996001444219,0.5805779351773825,9,0.3072760416131037,-0.852773442408114,0,3,98,6286,1.0,1,True,0,-2.0,-2,0.0344340205192565,0.0169781167060136,0.0166486389935016,0.019868416711688,0.0267858281731605,0.081288918852806,0.0748631879687309,0.0648647025227546,0.0776417329907417,0.0937219336628913,0.2697949707508087,0.2231095135211944,,,,,,,,,,,,,,,,0.1375351101160049,7
1,00:44:26,79991.0,5,2,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,577.0,489.0,,,TAI Tzu Ying,,9,0.0953223237476008,-0.7999852065777704,9,-0.7668618733535948,1.0884372840445764,0,3,98,6287,0.0,0,True,0,-3.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0766597986221313,8
2,00:44:27,80010.0,5,2,Michelle LI,2,推撲球,0,0,2.0,8,577.0,489.0,1.0,5,500.0,356.0,,,TAI Tzu Ying,,9,-0.4451300066784727,0.7898866564573108,9,-0.1303916474615952,-0.9527058955271248,0,3,98,6287,0.1428571428571428,1,True,0,-3.0,-3,0.6720350384712219,0.3279649615287781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0842837989330291,8
3,00:44:27,80031.0,5,2,TAI Tzu Ying,2,切球,0,0,1.0,6,500.0,356.0,2.0,2,459.0,492.0,,,TAI Tzu Ying,,9,-0.3479089512626356,-0.847180951466766,9,-0.1176780005937288,0.9064709490645958,0,3,98,6287,0.1428571428571428,0,True,0,-3.0,-3,0.4259065687656402,0.2230123877525329,0.3510810136795044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2659647762775421,8
4,00:44:28,80056.0,5,2,Michelle LI,2,推撲球,0,1,2.0,3,459.0,492.0,1.0,3,475.0,323.0,,,TAI Tzu Ying,,9,-0.8100253505836282,0.774731626163429,9,-0.3495031731038967,-0.8986863483472339,0,3,98,6287,0.2857142857142857,1,True,0,-3.0,-3,0.396988570690155,0.2078703939914703,0.1962404102087021,0.1989006549119949,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2683539688587188,8
5,00:44:29,80091.0,5,2,TAI Tzu Ying,2,切球,0,0,1.0,4,475.0,323.0,2.0,7,774.0,481.0,,,TAI Tzu Ying,,10,-0.8381958367832872,-1.42887111963757,9,-0.3201779135043554,1.0141647134686331,0,3,98,6287,0.4285714285714285,0,True,0,-3.0,-3,0.2260995060205459,0.118389792740345,0.1117660924792289,0.1182273179292678,0.4255172908306122,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5678020119667053,8
6,00:44:30,80117.0,5,2,Michelle LI,2,挑球,0,0,2.0,8,774.0,481.0,1.0,4,764.0,322.0,,,TAI Tzu Ying,,9,0.7797614870885639,0.7046719699722891,9,-0.3888982173219271,-1.164981115195767,0,3,98,6287,0.5714285714285714,1,True,0,-3.0,-3,0.1827449798583984,0.0956885814666748,0.0903349742293357,0.0955572575330734,0.2055284678936004,0.3301457464694977,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3836735785007477,8
7,00:44:31,80148.0,5,2,TAI Tzu Ying,2,長球,1,0,1.0,5,764.0,322.0,1.0,5,857.0,610.0,,,TAI Tzu Ying,,9,0.2688041935444659,-1.25412712361197,9,0.4612752837350526,1.0422896330963602,0,3,98,6287,0.7142857142857143,0,True,0,-3.0,-3,0.1047767028212547,0.0548629760742187,0.0517934933304786,0.0547876879572868,0.1178396046161651,0.2568115592002868,0.3591279685497284,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3337807357311249,8
8,00:44:32,80175.0,5,2,Michelle LI,2,殺球,0,0,1.0,6,857.0,610.0,2.0,5,505.0,369.0,,,TAI Tzu Ying,,6,1.1429674843210464,1.4971876515300024,9,0.2871735729382412,-1.1164977341128834,0,3,98,6287,0.8571428571428571,1,True,0,-3.0,-3,0.1013644337654113,0.0530762486159801,0.0501067303121089,0.0530034117400646,0.1140019074082374,0.2484479397535324,0.1941228210926056,0.1858765333890915,0.0,0.0,,,,,,,,,,,,,,,,,,0.3107171058654785,8
9,00:44:33,80193.0,5,2,TAI Tzu Ying,2,接殺防守,0,0,2.0,6,505.0,369.0,1.0,6,428.0,589.0,,,TAI Tzu Ying,,9,-0.4693734696180187,-0.8718250827755837,9,0.8260574757966626,1.398673469511282,0,3,98,6287,1.0,0,True,0,-3.0,-3,0.0609613209962844,0.031920451670885,0.0301345586776733,0.0318766459822654,0.0685615912079811,0.1494184285402298,0.1167469024658203,0.1260131001472473,0.3843669891357422,0.0,,,,,,,,,,,,,,,,,,0.5424751043319702,8
10,00:44:33,80218.0,5,2,Michelle LI,3,切球,1,0,1.0,7,428.0,589.0,2.0,7,587.0,457.0,掛網,對手掛網,TAI Tzu Ying,,9,-0.0521012540553491,1.4170985969275225,9,-0.4038871170885131,-0.937239338808129,0,3,98,6287,1.0,1,True,0,-3.0,-3,0.0599123537540435,0.0313711911439895,0.0296160280704498,0.0313281416893005,0.0673818439245224,0.1468473672866821,0.1147380247712135,0.1238447725772857,0.1524453163146972,0.2425150126218795,,,,,,,,,,,,,,,,,,0.4332058727741241,8
1,00:44:52,80770.0,6,2,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,1,806.0,486.0,,,TAI Tzu Ying,,9,-0.2047583992105174,-0.8356108404001592,9,0.5119578618571261,1.2218438941823273,0,3,98,6288,0.0,0,True,0,-4.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0608350783586502,9
2,00:44:53,80793.0,6,2,Michelle LI,2,推撲球,0,0,2.0,2,806.0,486.0,1.0,4,815.0,325.0,,,TAI Tzu Ying,,8,0.639725172284625,0.5984888554157125,9,0.0430424672224337,-0.8122333762534906,0,3,98,6288,0.25,1,True,0,-4.0,-4,0.658054530620575,0.3419454395771026,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0664887726306915,9
3,00:44:54,80825.0,6,2,TAI Tzu Ying,2,平球,0,1,1.0,5,815.0,325.0,2.0,5,869.0,573.0,,,TAI Tzu Ying,,7,1.1230429128958015,-1.3468034103022255,9,0.4086636227715565,1.0264904674551467,0,3,98,6288,0.5,0,True,0,-4.0,-4,0.3477685451507568,0.193468227982521,0.4587632417678833,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.3742118775844574,9
4,00:44:54,80846.0,6,2,Michelle LI,2,平球,0,0,2.0,6,869.0,573.0,1.0,6,805.0,358.0,,,TAI Tzu Ying,,9,0.8099043791623092,1.347674863741928,9,0.5832786447981527,-1.0250192150441666,0,3,98,6288,0.5,1,True,0,-4.0,-4,0.3336074650287628,0.1855902224779129,0.2635337114334106,0.2172685712575912,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.3691153526306152,9
5,00:44:55,80865.0,6,2,TAI Tzu Ying,2,切球,1,0,1.0,7,805.0,358.0,2.0,7,568.0,484.0,,,TAI Tzu Ying,,9,0.3397449885132241,-0.9046324841627604,9,0.6602905295129156,1.303991014390255,0,3,98,6288,0.75,0,True,0,-4.0,-4,0.1992531716823578,0.1108471676707267,0.1574003398418426,0.1772204637527465,0.3552787899971008,0.0,,,,,,,,,,,,,,,,,,,,,,0.5772064328193665,9
6,00:44:56,80891.0,6,2,Michelle LI,3,網前球,0,1,2.0,8,568.0,484.0,2.0,7,630.0,456.0,未過網,對手未過網,TAI Tzu Ying,,9,-0.2059283129839969,0.7278790084704726,9,0.2624544657509842,-1.0757166230841215,0,3,98,6288,1.0,1,True,0,-4.0,-4,0.1866869777441024,0.1038564294576644,0.1474736481904983,0.1660437732934951,0.1701479703187942,0.22579126060009,,,,,,,,,,,,,,,,,,,,,,0.3557993769645691,9
1,00:45:08,81258.0,7,2,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,568.0,507.0,,,TAI Tzu Ying,,9,0.086959489199031,-0.7495070602483477,9,-0.7497431869917923,1.1433103365300432,0,3,98,6289,0.0,0,True,0,-5.0,-5,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0481068268418312,10
2,00:45:09,81275.0,7,2,Michelle LI,2,挑球,0,1,2.0,8,568.0,507.0,1.0,9,737.0,321.0,,,TAI Tzu Ying,,9,-0.2485859743211081,0.7629048174572771,9,-0.1825358918788365,-0.8614213090254766,0,3,98,6289,0.25,1,True,0,-5.0,-5,0.69864821434021,0.30135178565979,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0381208695471286,10
3,00:45:10,81313.0,7,2,TAI Tzu Ying,2,殺球,1,0,1.0,10,737.0,321.0,2.0,5,812.0,553.0,,,TAI Tzu Ying,,9,0.3098470459717244,-1.2966460232754315,9,0.3392670451563219,1.0907025671315818,0,3,98,6289,0.5,0,True,0,-5.0,-5,0.4592113792896271,0.2372056692838668,0.3035829365253448,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0682021975517273,10
4,00:45:11,81331.0,7,2,Michelle LI,2,接殺防守,0,0,2.0,6,812.0,553.0,2.0,7,616.0,415.0,,,TAI Tzu Ying,,9,0.6050954730634884,1.1598684006531002,9,0.5252360915308072,-1.326966545953906,0,3,98,6289,0.75,1,True,0,-5.0,-5,0.3898323774337768,0.2013679444789886,0.1684752106666565,0.2403244376182556,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0948840305209159,10
5,00:45:12,81360.0,7,2,TAI Tzu Ying,2,網前球,0,0,2.0,8,616.0,415.0,2.0,7,622.0,462.0,,,TAI Tzu Ying,,8,-0.0621769625750267,-0.4573595417658126,9,0.1921090574248986,1.067648480132999,0,3,98,6289,1.0,0,True,0,-5.0,-5,0.1732513457536697,0.0894930064678192,0.0748746395111084,0.1131604835391044,0.5492205619812012,0.0,,,,,,,,,,,,,,,,,,,,,,0.4605363607406616,10
6,00:45:12,81386.0,7,2,Michelle LI,3,挑球,0,0,2.0,8,622.0,462.0,2.0,10,421.0,318.0,出界,對手出界,TAI Tzu Ying,,8,-0.160652806578582,0.3513614837085915,9,-0.0472696685808047,-0.6738412533604846,0,3,98,6289,1.0,1,True,0,-5.0,-5,0.1704786568880081,0.0880607664585113,0.0736763551831245,0.1113494709134101,0.2395591884851455,0.316875547170639,,,,,,,,,,,,,,,,,,,,,,0.1884425431489944,10
1,00:45:43,82315.0,8,3,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,9,723.0,328.0,,,TAI Tzu Ying,,9,-0.0512042030035966,1.028886528294386,9,0.6453393524574943,-1.1333297819568702,0,3,98,6291,0.0,1,True,0,-5.0,-6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245166718959808,12
2,00:45:45,82374.0,8,3,TAI Tzu Ying,3,長球,0,0,1.0,10,723.0,328.0,2.0,4,367.0,646.0,對手落地致勝,落地致勝,TAI Tzu Ying,,10,0.6315863001945655,-1.3707581892793863,9,0.3062303588600932,1.0430930601681545,0,3,98,6291,1.0,0,True,0,-5.0,-6,0.5272661447525024,0.4727338552474975,,,,,,,,,,,,,,,,,,,,,,,,,,0.0255046244710683,12
1,00:47:33,85591.0,10,5,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,4,762.0,321.0,,,TAI Tzu Ying,,9,-0.0218293088826497,1.100439711241772,9,0.5793269550729792,-1.0785465624209232,0,3,98,6295,0.0,1,True,0,-5.0,-7,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0203070174902677,16
2,00:47:35,85651.0,10,5,TAI Tzu Ying,2,切球,0,0,1.0,5,762.0,321.0,2.0,1,814.0,486.0,,,TAI Tzu Ying,,5,0.9570021127534988,-1.43152658254036,9,0.3328987884462273,1.0986364863329434,0,3,98,6295,0.6666666666666666,0,True,0,-5.0,-7,0.5182750821113586,0.4817248880863189,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0212293975055217,16
3,00:47:36,85680.0,10,5,Michelle LI,3,網前球,0,0,2.0,2,814.0,486.0,2.0,10,886.0,397.0,出界,對手出界,TAI Tzu Ying,,9,0.6877775733737459,0.687579177106589,9,0.5286654001433883,-1.1322766059754577,0,3,98,6295,1.0,1,True,0,-5.0,-7,0.5260601043701172,0.2727620899677276,0.2011777907609939,,,,,,,,,,,,,,,,,,,,,,,,,0.018645916134119,16
1,00:49:15,88666.0,11,5,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,672.0,410.0,,,TAI Tzu Ying,,9,-0.0630323056544583,0.8643105791478997,9,0.8421778619675616,-1.000744447890628,0,3,98,6296,0.0,0,True,0,-6.0,-8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0261191800236701,17
2,00:49:16,88686.0,11,5,Michelle LI,2,網前球,0,0,2.0,8,672.0,410.0,2.0,7,728.0,469.0,,,TAI Tzu Ying,,8,0.4670346919492443,-0.3916490588622918,9,0.0689370204420283,0.987788138355017,0,3,98,6296,0.1111111111111111,1,True,0,-6.0,-8,0.6746355891227722,0.325364351272583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0293219871819019,17
3,00:49:16,88707.0,11,5,TAI Tzu Ying,2,挑球,0,0,2.0,8,728.0,469.0,1.0,9,523.0,322.0,,,TAI Tzu Ying,,8,0.4231645429714199,0.6178171010231855,9,0.2758966187762099,-0.6274608883668273,0,3,98,6296,0.1111111111111111,0,True,0,-6.0,-8,0.4289535880088806,0.2173851728439331,0.353661298751831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.1116723343729972,17
4,00:49:18,88744.0,11,5,Michelle LI,2,平球,0,0,1.0,10,523.0,322.0,1.0,6,387.0,551.0,,,TAI Tzu Ying,,10,-0.6255882829741443,-1.4893126691616625,9,-0.0631126678105521,0.9884856185154666,0,3,98,6296,0.3333333333333333,1,True,0,-6.0,-8,0.3729955852031708,0.1890267580747604,0.2156884223222732,0.2222892343997955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.1562297046184539,17
5,00:49:18,88764.0,11,5,TAI Tzu Ying,2,接殺防守,0,1,1.0,7,387.0,551.0,1.0,5,499.0,336.0,,,TAI Tzu Ying,,9,-0.7073578285447845,0.959225297766898,9,-0.344205341514695,-1.2345116231690108,0,3,98,6296,0.3333333333333333,0,True,0,-6.0,-8,0.1817742139101028,0.0921195670962333,0.1051127612590789,0.1148943975567817,0.5060990452766418,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.5195672512054443,17
