ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,win_prob
17,01:19:46,143596.0,15,13,WANG Tzu Wei,2,接殺防守,0,1,2.0,9,634.0,544.0,1.0,8,691.0,378.0,,,Anders ANTONSEN,,9,0.3785579655020139,1.0126226633667343,9,0.1106284031835709,-0.8783171770855182,0,3,93,5862,0.7222222222222222,0,True,1,2.0,-1,0.00012547026562970132,0.00043065627687610686,0.0012927750358358026,0.002599209314212203,0.0038005956448614597,0.006139609031379223,0.006327883340418339,0.024460911750793457,0.03358597680926323,0.02099003456532955,0.016021333634853363,0.008034017868340015,0.005640150513499975,0.024122096598148346,0.08805851638317108,0.08649686723947525,0.671873927116394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.9026750326156616
18,01:19:47,143617.0,15,13,Anders ANTONSEN,2,推撲球,0,0,1.0,9,691.0,378.0,2.0,8,539.0,571.0,,,Anders ANTONSEN,,9,0.2093739814890848,-0.632649949579655,9,0.3802253826126631,1.2035236923192467,0,3,93,5862,0.7777777777777778,1,True,1,2.0,-1,0.00017199049761984497,0.0005903294659219682,0.001772093353793025,0.003562910482287407,0.00520973140373826,0.008415973745286465,0.008674055337905884,0.03353021666407585,0.04603854939341545,0.028772449120879173,0.02196151576936245,0.01101276557892561,0.0077313329093158245,0.03306577354669571,0.12070771306753159,0.11856705695390701,0.43988755345344543,0.11032804846763611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.792111337184906
19,01:19:47,143628.0,15,13,WANG Tzu Wei,2,接殺防守,0,1,2.0,9,539.0,571.0,2.0,5,471.0,372.0,,,Anders ANTONSEN,,9,0.4468862014737447,1.233337603814079,9,0.3146407663675787,-0.5378265220516859,0,3,93,5862,0.7777777777777778,0,True,1,2.0,-1,0.00012376018275972456,0.00042478673276491463,0.0012751552276313305,0.0025637836661189795,0.003748795948922634,0.006055930163711309,0.006241639144718647,0.024127528071403503,0.033128220587968826,0.020703954622149467,0.01580297201871872,0.007924518547952175,0.005563279148191214,0.023793326690793037,0.08685833215713501,0.08531796932220459,0.3165323734283447,0.05817824974656105,0.3016354441642761,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.8726845383644104
20,01:19:48,143652.0,15,13,Anders ANTONSEN,2,挑球,0,0,2.0,6,471.0,372.0,1.0,6,427.0,576.0,,,Anders ANTONSEN,,9,-0.8124670780784105,-0.6490312423741855,9,0.0848672365365031,1.035072674815617,0,3,93,5862,0.8333333333333334,1,True,1,2.0,-1,0.00015191493730526417,0.0005214233533479273,0.0015652459114789963,0.0031470302492380142,0.004601626191288233,0.007433620747178793,0.0076615773141384125,0.029616406187415123,0.040664706379175186,0.025413988158106804,0.01939806155860424,0.009727302007377148,0.006828893907368183,0.029206175357103348,0.10661811381578445,0.10472733527421951,0.38854172825813293,0.07141347229480743,0.08751381188631058,0.05524752661585808,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.813661515712738
21,01:19:49,143675.0,15,13,WANG Tzu Wei,2,長球,1,0,1.0,7,427.0,576.0,1.0,4,789.0,320.0,,,Anders ANTONSEN,,9,-0.3796337398948781,1.2962495321253211,9,-0.751669274509644,-0.8695745811547697,0,3,93,5862,0.8888888888888888,0,True,1,2.0,-1,0.0001248996122740209,0.0004286976472940296,0.0012868953635916114,0.002587387803941965,0.0037833102978765965,0.006111685652285814,0.006299104541540146,0.024349665269255638,0.0334332250058651,0.020894570276141167,0.015948466956615448,0.007997477427124977,0.005614499095827341,0.024012386798858643,0.08765801787376404,0.08610346913337708,0.3194466233253479,0.0587138831615448,0.07195106893777847,0.04178615286946297,0.18146853148937225,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.858973503112793
22,01:19:50,143708.0,15,13,Anders ANTONSEN,2,殺球,1,0,1.0,5,789.0,320.0,2.0,5,839.0,586.0,,,Anders ANTONSEN,,9,0.1289608001290486,-1.164448212103235,9,-0.0308726413394143,1.216969441879818,0,3,93,5862,0.9444444444444444,1,True,1,2.0,-1,0.00013776465493720025,0.0004728548228740692,0.001419449457898736,0.0028538969345390797,0.0041730026714503765,0.006741208024322987,0.006947931367903948,0.026857756078243256,0.03687695041298866,0.02304677665233612,0.017591208219528198,0.008821242488920689,0.00619280943647027,0.026485735550522804,0.09668706357479095,0.0949723944067955,0.3523505926132202,0.06476159393787384,0.07936225086450577,0.046090252697467804,0.04877198487520218,0.04838524013757706,0.0,0.0,0.0,,,,,,,,,,,,,,,0.8115467429161072
23,01:19:50,143722.0,15,13,WANG Tzu Wei,2,接殺防守,0,0,2.0,6,839.0,586.0,1.0,2,822.0,413.0,,,Anders ANTONSEN,,9,0.419390646572076,1.3133198318526162,9,0.7260825875240141,-1.2429243479724024,0,3,93,5862,0.9444444444444444,0,True,1,2.0,-1,0.0001283146848436445,0.0004404193314258009,0.001322082243859768,0.002658133627846837,0.003886755555868149,0.006278794724494219,0.006471337750554085,0.025015447288751602,0.034347373992204666,0.021465880796313286,0.016384538263082504,0.008216148242354393,0.0057680136524140835,0.024668944999575615,0.09005481004714966,0.08845775574445724,0.32818108797073364,0.060319267213344574,0.07391839474439621,0.04292869195342064,0.045426469296216965,0.03819907829165459,0.07546225190162659,0.0,0.0,,,,,,,,,,,,,,,0.8648546934127808
24,01:19:51,143742.0,15,13,Anders ANTONSEN,2,推撲球,0,1,1.0,3,822.0,413.0,2.0,8,696.0,565.0,,,Anders ANTONSEN,,8,0.9071965724592022,-0.5236368549519002,9,0.834314653714128,1.1299639136959794,0,3,93,5862,1.0,1,True,1,2.0,-1,0.00013107243285048753,0.00044988482841290534,0.0013504965463653207,0.0027152623515576124,0.003970290068536997,0.006413738708943129,0.006610420066863298,0.025553079321980476,0.03508557006716728,0.021927226334810257,0.016736675053834915,0.008392730727791786,0.005891980137676001,0.025199132040143013,0.09199026972055435,0.09035889804363251,0.3352343738079071,0.061615653336048126,0.07550705224275589,0.04385131597518921,0.04640277847647667,0.039020054042339325,0.03955192118883133,0.01604013331234455,0.0,,,,,,,,,,,,,,,0.8361841440200806
25,01:19:51,143751.0,15,13,WANG Tzu Wei,3,接殺防守,0,1,2.0,9,696.0,565.0,2.0,7,513.0,493.0,未過網,對手未過網,Anders ANTONSEN,,9,0.7438031780167131,1.167405770562364,3,1.2190928060004855,-0.3068470697313851,0,3,93,5862,1.0,0,True,1,2.0,-1,0.00011928555613849312,0.0004094282921869308,0.0012290512677282095,0.0024710886646062136,0.0036132559180259705,0.005836974363774061,0.0060159689746797085,0.023255182430148125,0.03193045035004616,0.019955389201641083,0.015231606550514698,0.0076380022801458836,0.005362135358154774,0.02293306402862072,0.08371791243553162,0.0822332426905632,0.30508795380592346,0.056074779480695724,0.06871697306632996,0.039907924830913544,0.042229942977428436,0.03551112115383148,0.035995159298181534,0.010424552485346794,0.09409952908754349,,,,,,,,,,,,,,,0.8566310405731201
1,01:20:57,145714.0,16,13,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,718.0,494.0,,,WANG Tzu Wei,,9,-0.0300654143828883,-0.7546155237745076,9,0.6079880727545889,1.1443432273447336,0,3,93,5863,0.0,1,True,0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7098332643508911
2,01:20:57,145734.0,16,13,WANG Tzu Wei,2,網前球,0,0,2.0,8,718.0,494.0,2.0,7,586.0,416.0,,,WANG Tzu Wei,,9,0.4014811926815474,0.6842054234883239,9,-0.0530556305638331,-0.8790484645291959,0,3,93,5863,0.0,0,True,0,3.0,1,0.2435857504606247,0.7564142346382141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8930732011795044
3,01:20:58,145764.0,16,13,Anders ANTONSEN,2,挑球,0,0,2.0,8,586.0,416.0,1.0,9,797.0,627.0,,,WANG Tzu Wei,,8,-0.1350548213429213,-0.4702939875398864,9,0.0814252764356417,0.7595990794793644,0,3,93,5863,0.1,1,True,0,3.0,1,0.19409433007240295,0.2275211662054062,0.578384518623352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39095914363861084
4,01:21:00,145819.0,16,13,WANG Tzu Wei,2,殺球,0,0,1.0,10,797.0,627.0,2.0,5,500.0,348.0,,,WANG Tzu Wei,,10,0.7075585409728844,1.7136274686885091,9,-0.0009971693115536,-0.891441437206178,0,3,93,5863,0.3,0,True,0,3.0,1,0.07030549645423889,0.08241347968578339,0.19677554070949554,0.6505054831504822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4658083915710449
5,01:21:01,145836.0,16,13,Anders ANTONSEN,2,接殺防守,0,0,2.0,6,500.0,348.0,1.0,6,417.0,558.0,,,WANG Tzu Wei,,9,-0.4549456093420228,-0.8808439792687333,10,0.585065649408807,1.6030909751666294,0,3,93,5863,0.4,1,True,0,3.0,1,0.036203354597091675,0.04243828356266022,0.1013282760977745,0.2339625060558319,0.5860676169395447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26458436250686646
6,01:21:02,145860.0,16,13,WANG Tzu Wei,2,接殺防守,0,1,1.0,7,417.0,558.0,2.0,7,516.0,407.0,,,WANG Tzu Wei,,7,-0.8994297686945169,1.243534102818505,9,-0.4886752648637863,-1.0874189160781575,0,3,93,5863,0.5,0,True,0,3.0,1,0.008175456896424294,0.009583428502082825,0.022881992161273956,0.05283351615071297,0.11580024659633636,0.7907252907752991,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8706792593002319
7,01:21:02,145884.0,16,13,Anders ANTONSEN,2,挑球,0,0,2.0,8,516.0,407.0,1.0,6,432.0,566.0,,,WANG Tzu Wei,,9,-0.5426129898567662,-0.6239980313697133,9,0.0088235072327679,1.0503699399743425,0,3,93,5863,0.5,1,True,0,3.0,1,0.010700376704335213,0.012543191201984882,0.029948901385068893,0.06915068626403809,0.15156416594982147,0.2948729395866394,0.4312197268009186,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26988205313682556
8,01:21:03,145901.0,16,13,WANG Tzu Wei,2,殺球,1,0,1.0,7,432.0,566.0,2.0,8,645.0,352.0,,,WANG Tzu Wei,,9,-0.1823158560815145,1.1036396061059424,9,-0.4677180652438465,-0.7077595243810123,0,3,93,5863,0.6,0,True,0,3.0,1,0.005609468091279268,0.006575527135282755,0.015700139105319977,0.03625093400478363,0.07945461571216583,0.15458151698112488,0.23910775780677795,0.46272003650665283,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38134056329727173
9,01:21:03,145912.0,16,13,Anders ANTONSEN,2,接殺防守,0,1,2.0,9,645.0,352.0,2.0,7,595.0,471.0,,,WANG Tzu Wei,,9,-0.6025002124726117,-0.9706640301298864,9,-0.1417539544382456,1.1037783197999829,0,3,93,5863,0.6,1,True,0,3.0,1,0.003302175784483552,0.003870874410495162,0.009242339991033077,0.02134016342461109,0.046773262321949005,0.09099888801574707,0.1407577097415924,0.13184863328933716,0.551865816116333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145441323518753
10,01:21:04,145934.0,16,13,WANG Tzu Wei,2,網前球,0,0,2.0,8,595.0,471.0,2.0,7,571.0,416.0,,,WANG Tzu Wei,,8,-0.4012587946715478,0.4962126997566016,9,-0.4002983125375312,-1.153483233810474,0,3,93,5863,0.7,0,True,0,3.0,1,0.0011321671772748232,0.0013271491043269634,0.0031687829177826643,0.007316579110920429,0.016036447137594223,0.03119942732155323,0.04825948178768158,0.04520496353507042,0.18661315739154816,0.6597418189048767,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6795966625213623
11,01:21:05,145962.0,16,13,Anders ANTONSEN,2,挑球,0,0,2.0,8,571.0,416.0,1.0,9,804.0,632.0,,,WANG Tzu Wei,,8,-0.4209693973043613,-0.3693765287676873,9,-0.0711859777410877,0.7081829083193707,0,3,93,5863,0.8,1,True,0,3.0,1,0.0016918572364374995,0.001983228838071227,0.004735279828310013,0.010933552868664265,0.023964108899235725,0.04662294685840607,0.07211669534444809,0.06755216419696808,0.27886590361595154,0.23804908990859985,0.25348514318466187,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295225590467453
12,01:21:07,146014.0,16,13,WANG Tzu Wei,3,殺球,0,0,1.0,10,804.0,632.0,2.0,5,446.0,353.0,對手落地致勝,落地致勝,WANG Tzu Wei,,10,0.8374040865590223,1.5640984502110882,9,-0.0682992198870827,-0.917101629906034,0,3,93,5863,1.0,0,True,0,3.0,1,0.0014414084143936634,0.0016896476736292243,0.004034307319670916,0.009315038099884987,0.020416654646396637,0.03972126170992851,0.06144111976027489,0.057552289217710495,0.23758485913276672,0.20281022787094116,0.2116422802209854,0.1523509919643402,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3237152695655823
1,01:23:56,151102.0,16,15,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,6,822.0,389.0,,,Anders ANTONSEN,,9,-0.0272421688565357,0.8833521433494992,9,0.6123917698365537,-1.0429767825667142,0,3,93,5865,0.0,0,True,1,1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64018315076828
2,01:23:57,151118.0,16,15,Anders ANTONSEN,2,網前球,0,1,2.0,7,822.0,389.0,2.0,7,691.0,485.0,,,Anders ANTONSEN,,8,0.6680774015590614,-0.3872771169792474,9,0.1100120789792828,0.9000715879261764,0,3,93,5865,0.25,1,True,1,1.0,-1,0.20871266722679138,0.791287362575531,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21198832988739014
3,01:23:58,151142.0,16,15,WANG Tzu Wei,2,挑球,0,0,2.0,8,691.0,485.0,1.0,3,519.0,317.0,,,Anders ANTONSEN,,8,-0.0291361391456864,0.5780254517182956,9,0.1633197008892272,-0.9160621825016072,0,3,93,5865,0.5,0,True,1,1.0,-1,0.030464693903923035,0.1085728108882904,0.8609625697135925,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8727081418037415
4,01:23:59,151182.0,16,15,Anders ANTONSEN,2,殺球,0,0,1.0,4,519.0,317.0,2.0,6,424.0,561.0,,,Anders ANTONSEN,,10,-0.5504694330063533,-1.487152688960129,9,0.1625297530261609,0.9565022290286668,0,3,93,5865,0.75,1,True,1,1.0,-1,0.028138834983110428,0.10028369724750519,0.3621245324611664,0.5094529390335083,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6152408123016357
5,01:23:59,151197.0,16,15,WANG Tzu Wei,2,接殺防守,0,1,2.0,7,424.0,561.0,1.0,7,623.0,414.0,,,Anders ANTONSEN,,9,0.0146768348100534,1.0889912585742376,10,-0.768634976072279,-1.53152027166348,0,3,93,5865,0.75,0,True,1,1.0,-1,0.005855282302945852,0.020867574959993362,0.07535284012556076,0.07671517878770828,0.8212092518806458,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9450434446334839
6,01:24:00,151218.0,16,15,Anders ANTONSEN,3,推撲球,0,0,1.0,8,623.0,414.0,2.0,8,749.0,604.0,對手落地致勝,落地致勝,Anders ANTONSEN,,9,-0.6192782402950626,-0.6842309831947828,7,-1.0860054168826392,1.0310255319552528,0,3,93,5865,1.0,1,True,1,1.0,-1,0.008193357847630978,0.02920021489262581,0.10544202476739883,0.10734835267066956,0.4322206377983093,0.31759539246559143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7110112905502319
1,01:24:36,152286.0,17,15,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,578.0,496.0,,,WANG Tzu Wei,,9,0.064854988097487,-0.6692041388173869,9,-0.5212055025365875,1.215321829004677,0,3,93,5866,0.0,1,True,0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6818320751190186
2,01:24:36,152307.0,17,15,WANG Tzu Wei,2,挑球,0,0,2.0,8,578.0,496.0,1.0,3,517.0,323.0,,,WANG Tzu Wei,,8,-0.5281683407107268,0.6549339066867871,9,-0.1047989041402,-0.854133452197931,0,3,93,5866,0.0,0,True,0,2.0,1,0.25905704498291016,0.7409429550170898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.869385302066803
3,01:24:37,152336.0,17,15,Anders ANTONSEN,2,殺球,0,0,1.0,4,517.0,323.0,2.0,6,437.0,552.0,,,WANG Tzu Wei,,10,-0.5981588735502418,-1.4873810134968688,9,-0.0388151565932169,0.9317984397635838,0,3,93,5866,0.0833333333333333,1,True,0,2.0,1,0.1690617799758911,0.33460161089897156,0.49633660912513733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5789598226547241
4,01:24:38,152352.0,17,15,WANG Tzu Wei,2,接殺防守,0,1,2.0,7,437.0,552.0,2.0,1,496.0,395.0,,,WANG Tzu Wei,,9,-0.3581976695246751,0.954680630168994,9,-0.6497173723648237,-1.318182234932118,0,3,93,5866,0.1666666666666666,0,True,0,2.0,1,0.026318814605474472,0.05208934471011162,0.058122389018535614,0.8634694814682007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.9467688798904419
5,01:24:39,152373.0,17,15,Anders ANTONSEN,2,網前球,0,0,2.0,2,496.0,395.0,2.0,7,648.0,488.0,,,WANG Tzu Wei,,9,-0.6447576651177503,-0.6363552437861992,9,-0.2133333892865489,0.8582006773260703,0,3,93,5866,0.25,1,True,0,2.0,1,0.02646580897271633,0.0523802675306797,0.05844700336456299,0.3603893220424652,0.5023175477981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.506555438041687
6,01:24:39,152398.0,17,15,WANG Tzu Wei,2,挑球,0,0,2.0,8,648.0,488.0,1.0,3,516.0,320.0,,,WANG Tzu Wei,,8,-0.2397905918778564,0.6124480654898067,9,-0.233062334794085,-0.9305755146113852,0,3,93,5866,0.25,0,True,0,2.0,1,0.009122874587774277,0.018055694177746773,0.0201469287276268,0.12422768771648407,0.16371029615402222,0.6647364497184753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7716960310935974
7,01:24:40,152424.0,17,15,Anders ANTONSEN,2,殺球,0,0,1.0,4,516.0,320.0,2.0,6,450.0,553.0,,,WANG Tzu Wei,,10,-0.4745045592112491,-1.401317218523504,9,0.0086495155542924,0.907804013697172,0,3,93,5866,0.3333333333333333,1,True,0,2.0,1,0.008560960181057453,0.01694357395172119,0.01890600100159645,0.11657603085041046,0.15362673997879028,0.37335795164108276,0.3120287358760834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5608892440795898
8,01:24:41,152437.0,17,15,WANG Tzu Wei,2,接殺防守,0,1,2.0,7,450.0,553.0,2.0,1,508.0,395.0,,,WANG Tzu Wei,,9,0.061318183558103,1.0583050541084351,10,-0.7569441815432022,-1.388557563088337,0,3,93,5866,0.4166666666666667,0,True,0,2.0,1,0.002639384940266609,0.005223782267421484,0.00582880899310112,0.03594093397259712,0.047363851219415665,0.11510802060365677,0.07185262441635132,0.7160425782203674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.8944540619850159
9,01:24:42,152460.0,17,15,Anders ANTONSEN,2,挑球,0,0,2.0,2,508.0,395.0,1.0,3,862.0,621.0,,,WANG Tzu Wei,,8,-0.5350596471060607,-0.5065918951181004,9,-0.0993662600688033,0.8586051949959573,0,3,93,5866,0.5,1,True,0,2.0,1,0.0029283592011779547,0.005795710254460573,0.006466978695243597,0.03987594321370125,0.05254950001835823,0.12771067023277283,0.0797194316983223,0.28555917739868164,0.39939427375793457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.4235092103481293
10,01:24:43,152490.0,17,15,WANG Tzu Wei,2,平球,0,0,1.0,4,862.0,621.0,1.0,6,780.0,343.0,,,WANG Tzu Wei,,4,0.9829714678523318,1.531030621823233,9,-0.1541367493566879,-1.112356741710529,0,3,93,5866,0.5833333333333334,0,True,0,2.0,1,0.0013083709636703134,0.002589485375210643,0.0028894024435430765,0.01781631074845791,0.023478765040636063,0.057060275226831436,0.03561811149120331,0.12758593261241913,0.1761426478624344,0.5555106997489929,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6332476139068604
11,01:24:43,152508.0,17,15,Anders ANTONSEN,2,接殺防守,0,1,1.0,7,780.0,343.0,2.0,7,718.0,491.0,,,WANG Tzu Wei,,9,0.0362300797966477,-0.8786495647868596,9,0.7029823236022943,1.342909839691209,0,3,93,5866,0.5833333333333334,1,True,0,2.0,1,0.0015438857953995466,0.0030556085985153913,0.0034095123410224915,0.021023353561758995,0.027705086395144463,0.0673314705491066,0.04202958941459656,0.1505521833896637,0.2078493982553482,0.2297186255455017,0.24578134715557098,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.3972588777542114
12,01:24:44,152531.0,17,15,WANG Tzu Wei,2,挑球,0,0,2.0,8,718.0,491.0,1.0,3,515.0,315.0,,,WANG Tzu Wei,,9,0.2205430166470053,0.7852672305574568,9,0.3407710708021389,-0.8647011778940653,0,3,93,5866,0.6666666666666666,0,True,0,2.0,1,0.0011566811008378863,0.002289265627041459,0.0025544108357280493,0.015750715509057045,0.020756680518388748,0.05044480785727501,0.03148861229419708,0.11279385536909103,0.15572099387645721,0.17210543155670166,0.16989067196846008,0.2650478780269623,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6370818018913269
13,01:24:45,152562.0,17,15,Anders ANTONSEN,2,長球,0,0,1.0,4,515.0,315.0,1.0,4,418.0,622.0,,,WANG Tzu Wei,,10,-0.6668905607577099,-1.5601298902330407,9,0.1205417009766855,0.9959950009268508,0,3,93,5866,0.75,1,True,0,2.0,1,0.0013513063313439488,0.0026744604110717773,0.0029842208605259657,0.01840095780789852,0.024249238893389702,0.058932747691869736,0.036786943674087524,0.13177275657653809,0.18192288279533386,0.20106421411037445,0.19847680628299713,0.07298645377159119,0.06839700788259506,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.4173102378845215
14,01:24:46,152590.0,17,15,WANG Tzu Wei,2,殺球,1,0,1.0,5,418.0,622.0,2.0,6,813.0,343.0,,,WANG Tzu Wei,,9,-0.5160286048453225,1.281308892442368,9,-0.5054125501247396,-1.1139693473567205,0,3,93,5866,0.8333333333333334,0,True,0,2.0,1,0.0012449079658836126,0.0024638802278786898,0.0027492509689182043,0.016952114179730415,0.022339913994073868,0.05429253354668617,0.033890433609485626,0.12139730900526047,0.16759873926639557,0.18523292243480682,0.1828492432832718,0.0672396868467331,0.06366413831710815,0.07808495312929153,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.43027281761169434
15,01:24:47,152610.0,17,15,Anders ANTONSEN,2,接殺防守,0,1,2.0,7,813.0,343.0,1.0,1,835.0,477.0,,,WANG Tzu Wei,,9,-0.1293252556569457,-0.9943225913543255,9,-0.8111402732323487,1.450229900982345,0,3,93,5866,0.9166666666666666,1,True,0,2.0,1,0.0010662669083103538,0.00211032060906291,0.002354740398004651,0.014519535936415195,0.019134199246764183,0.046501703560352325,0.02902725152671337,0.10397712886333466,0.14354878664016724,0.15865251421928406,0.1566108912229538,0.057590972632169724,0.05452851206064224,0.03509923815727234,0.175277978181839,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.38528600335121155
16,01:24:48,152640.0,17,15,WANG Tzu Wei,3,推撲球,0,0,1.0,2,835.0,477.0,2.0,3,456.0,316.0,對手落地致勝,落地致勝,WANG Tzu Wei,,2,0.955611412849042,0.4741104978377137,9,0.9215856459419416,-1.0285111771762132,0,3,93,5866,1.0,0,True,0,2.0,1,0.0006133756833150983,0.0012139732716605067,0.0013545770198106766,0.008352440781891346,0.011007050052285194,0.02675035409629345,0.01669808104634285,0.059813398867845535,0.08257720619440079,0.0912657082080841,0.09009125083684921,0.03312951698899269,0.031367816030979156,0.020191023126244545,0.10348249226808548,0.4220917820930481,,,,,,,,,,,,,,,,,,,,,,,,0.41306737065315247
1,01:26:37,155929.0,18,16,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,749.0,499.0,,,Anders ANTONSEN,,9,-0.0947040688078895,-0.6459129968930467,9,0.6175431903384416,1.1669780309071254,0,3,93,5868,0.0,1,True,1,2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7391026616096497
2,01:26:38,155942.0,18,16,WANG Tzu Wei,2,挑球,0,0,2.0,8,749.0,499.0,1.0,3,499.0,324.0,,,Anders ANTONSEN,,9,0.5854366043430581,0.8446210594572197,9,-0.1051428524502465,-0.8792811734285895,0,3,93,5868,0.1428571428571428,0,True,1,2.0,-1,0.2571708559989929,0.7428292036056519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8925669193267822
3,01:26:39,155971.0,18,16,Anders ANTONSEN,2,殺球,0,0,1.0,4,499.0,324.0,2.0,6,429.0,571.0,,,Anders ANTONSEN,,9,-0.5812143521738246,-1.3456823299577014,9,0.160923841896779,1.035335565870821,0,3,93,5868,0.2857142857142857,1,True,1,2.0,-1,0.18123027682304382,0.32091981172561646,0.4978499412536621,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6099393367767334
