ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,win_prob,rally
9,0:06:09,11098.0,8,3,Kento MOMOTA,2,挑球,0,0,2.0,3,795.0,399.0,,9,442.0,619.0,,,Kento MOMOTA,,8,0.7602268731210526,-0.3023034589855508,9,0.2575036488640297,0.6937452686335478,0,1,33,810,0.3333333333333333,1,True,1,5.0,-1,0.0042110970243811,0.0115681197494268,0.0086945546790957,0.0316721126437187,0.0399202778935432,0.0419098101556301,0.0865599140524864,0.2245085388422012,0.5509555339813232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125513792037964,12
10,0:06:11,11144.0,8,3,CHOU Tien Chen,2,長球,1,0,1.0,10,442.0,619.0,,5,464.0,310.0,,,Kento MOMOTA,,10,-0.3608950203220851,1.603681633757707,9,0.1427852660547,-0.9514527511330476,0,1,33,810,0.4666666666666667,0,True,1,5.0,-1,0.0044911713339388,0.012337495572865,0.0092728147283196,0.0337785705924034,0.0425753034651279,0.0446971617639064,0.0923168733716011,0.2394402474164962,0.3979703187942505,0.1231199875473976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3896673321723938,12
11,0:06:12,11171.0,8,3,Kento MOMOTA,2,殺球,1,0,1.0,6,464.0,310.0,,8,792.0,529.0,,,Kento MOMOTA,,9,-0.596674788525418,-1.3194597725211037,9,-0.0513989397431858,1.1976804869556308,0,1,33,810,0.5333333333333333,1,True,1,5.0,-1,0.0041502797976136,0.0114010479301214,0.0085689844563603,0.0312146916985511,0.0393437296152114,0.0413045324385166,0.0853097885847091,0.2212661206722259,0.3677633702754974,0.0599791035056114,0.1296983361244201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2915623486042022,12
12,0:06:12,11188.0,8,3,CHOU Tien Chen,2,接殺防守,0,0,2.0,9,792.0,529.0,,6,779.0,316.0,,,Kento MOMOTA,,9,0.6043063067697366,1.0876502632027822,10,-0.6672345456531832,-1.4371536311205784,0,1,33,810,0.5333333333333333,0,True,1,5.0,-1,0.0033712335862219,0.0092609655112028,0.0069605065509676,0.025355402380228,0.0319585427641868,0.0335512869060039,0.0692963451147079,0.1797324120998382,0.2987307608127594,0.0487204678356647,0.0607019402086734,0.232360154390335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6283921599388123,12
13,0:06:13,11209.0,8,3,Kento MOMOTA,2,平球,0,0,1.0,7,779.0,316.0,,5,859.0,538.0,,,Kento MOMOTA,,9,0.7362118941891899,-1.2717081829867003,9,0.6005540721322044,1.2378533100572906,0,1,33,810,0.6,1,True,1,5.0,-1,0.0026356007438153,0.0072401408106088,0.0054416609928011,0.0198226310312747,0.0249849073588848,0.0262301005423069,0.0541752725839614,0.1405132114887237,0.2335450649261474,0.0380892306566238,0.0474562421441078,0.0775106325745582,0.3223553299903869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3315953910350799,12
14,0:06:14,11226.0,8,3,CHOU Tien Chen,2,接殺防守,0,0,1.0,6,859.0,538.0,,2,838.0,373.0,,,Kento MOMOTA,,9,0.7063762746070548,1.0217248846836864,9,0.7296445512909018,-1.1043951165283488,0,1,33,810,0.6666666666666666,0,True,1,5.0,-1,0.001617757952772,0.0044440706260502,0.0033401455730199,0.0121673271059989,0.0153359845280647,0.0161002967506647,0.0332533158361911,0.0862483978271484,0.1433522850275039,0.0233795493841171,0.0291291177272796,0.0475767850875854,0.121800310909748,0.4622545838356018,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8413505554199219,12
15,0:06:15,11254.0,8,3,Kento MOMOTA,2,推撲球,0,0,2.0,3,838.0,373.0,,3,874.0,617.0,,,Kento MOMOTA,,7,1.134401934752475,-0.6839000381664982,9,0.5579598418011982,1.130984019882651,0,1,33,810,0.7333333333333333,1,True,1,5.0,-1,0.0011720553738996,0.0032197011169046,0.0024199143517762,0.0088151516392827,0.0111108236014842,0.0116645628586411,0.0240918174386024,0.0624864250421524,0.1038578227162361,0.0169383361935615,0.021103860810399,0.0344690829515457,0.0882435590028762,0.1535043567419052,0.4569025337696075,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4874834716320038,12
16,0:06:16,11287.0,8,3,CHOU Tien Chen,2,殺球,0,0,1.0,4,874.0,617.0,,5,436.0,370.0,,,Kento MOMOTA,,4,0.9621260957919294,1.5632660597770904,9,0.5304659895304404,-0.8041739503878892,0,1,33,810,0.8,0,True,1,5.0,-1,0.0005752964061684,0.0015803709393367,0.0011878005461767,0.0043268646113574,0.0054536815732717,0.0057254824787378,0.0118253249675035,0.0306710880249738,0.0509779937565326,0.008314081467688,0.0103587042540311,0.0169189423322677,0.0433138273656368,0.0753467008471489,0.3991869390010834,0.3342368900775909,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4993451237678528,12
17,0:06:17,11310.0,8,3,Kento MOMOTA,2,接殺防守,0,1,2.0,6,436.0,370.0,,2,412.0,466.0,,,Kento MOMOTA,,9,-0.7124435590454916,-0.7447922494892639,9,0.9295523399182086,1.429225799761242,0,1,33,810,0.8666666666666667,1,True,1,5.0,-1,0.0003940693277399,0.0010825302451848,0.0008136254036799,0.0029638370033353,0.00373568944633,0.0039218687452375,0.0081001687794923,0.0210092309862375,0.0349191538989543,0.0056950212456285,0.0070955553092062,0.0115892207249999,0.0296693164855241,0.0516113452613353,0.2734370231628418,0.1082462146878242,0.4357160627841949,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2679044008255005,12
18,0:06:18,11341.0,8,3,CHOU Tien Chen,2,推撲球,0,1,1.0,3,412.0,466.0,,6,780.0,309.0,,,Kento MOMOTA,,3,-0.9188069199834922,0.6239662718252307,9,-0.5333987823089574,-0.7675262546174467,0,1,33,810,0.9333333333333332,0,True,1,5.0,-1,0.0003022524761036,0.000830304226838,0.0006240533548407,0.0022732727229595,0.0028652858454734,0.0030080864671617,0.0062128552235662,0.0161141492426395,0.0267831049859523,0.0043680998496711,0.0054423138499259,0.0088889691978693,0.0227564610540866,0.0395860709249973,0.2097270935773849,0.0830252021551132,0.163543552160263,0.4036489427089691,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330811262130737,12
19,0:06:18,11356.0,8,3,Kento MOMOTA,2,接殺防守,0,0,1.0,7,780.0,309.0,,3,881.0,626.0,,,Kento MOMOTA,,9,0.6405074864082498,-0.9447563487783944,9,-0.6103537557103651,0.7600942526543341,0,1,33,810,0.9333333333333332,1,True,1,5.0,-1,0.0002288379473611,0.0006286305142566,0.0004724761529359,0.0017211142694577,0.0021693326998502,0.0022774480748921,0.0047038062475621,0.0122001599520444,0.0202777180820703,0.0033071257639676,0.0041204229928553,0.0067299157381057,0.017229113727808,0.0299709569662809,0.158786192536354,0.0628590881824493,0.1238202303647995,0.0814511328935623,0.4670462906360626,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3616453111171722,12
20,0:06:19,11390.0,8,3,CHOU Tien Chen,3,切球,0,0,2.0,4,881.0,626.0,2.0,2,864.0,421.0,掛網,對手掛網,Kento MOMOTA,,10,0.8446172249067104,1.524867534637463,9,0.5843310177420993,-1.1753698196769449,0,1,33,810,1.0,0,True,1,5.0,-1,0.0001825692743295,0.0005015278584323,0.0003769463510252,0.0013731226790696,0.001730715855956,0.0018169715767726,0.0037527452223002,0.0097334142774343,0.0161777734756469,0.0026384589727967,0.0032873158343136,0.0053691961802542,0.0137455631047487,0.0239111371338367,0.1266812533140182,0.050149630755186,0.0987850576639175,0.0649825483560562,0.2951073348522186,0.2796967029571533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6215904951095581,12
1,0:06:41,12042.0,9,3,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,8,520.0,495.0,,,Kento MOMOTA,,9,0.0974829645327553,-0.6603065983419087,9,-0.7117642504295421,1.0622177501960308,0,1,33,811,0.0,1,True,1,6.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6913545727729797,13
2,0:06:41,12056.0,9,3,CHOU Tien Chen,2,推撲球,0,1,1.0,9,520.0,495.0,,8,731.0,335.0,,,Kento MOMOTA,,8,-0.3787240619127286,0.542865984038059,9,0.1237516354748236,-0.9781174717530028,0,1,33,811,0.0,0,True,1,6.0,1,0.225750520825386,0.7742494344711304,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976612150669098,13
3,0:06:42,12075.0,9,3,Kento MOMOTA,2,平球,0,0,1.0,9,731.0,335.0,,8,612.0,528.0,,,Kento MOMOTA,,9,0.3953896372544839,-1.0411823072798778,9,0.0455041154725905,0.9478780305269148,0,1,33,811,1.0,1,True,1,6.0,1,0.1544510722160339,0.1887639611959457,0.6567848920822144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363477349281311,13
4,0:06:42,12086.0,9,3,CHOU Tien Chen,3,接殺防守,0,1,2.0,9,612.0,528.0,2.0,1,882.0,437.0,未過網,對手未過網,Kento MOMOTA,,9,0.1616823971490022,1.0247137433688909,9,0.4198518267103659,-0.856710389592604,0,1,33,811,1.0,0,True,1,6.0,1,0.0756272971630096,0.0924286767840385,0.0858039185404777,0.7461401224136353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9526735544204712,13
1,0:06:52,12369.0,10,3,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,8,721.0,496.0,,,Kento MOMOTA,,9,0.0914097510551524,-0.7344367294542549,8,0.5238394415798001,0.662704781247203,0,1,33,812,0.0,1,True,1,7.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668343722820282,14
2,0:06:52,12379.0,10,3,CHOU Tien Chen,2,推撲球,0,1,2.0,9,721.0,496.0,,3,478.0,302.0,,,Kento MOMOTA,,8,0.5340404962429476,0.6627988720658001,9,0.0664593849540829,-0.7723198015528467,0,1,33,812,0.0,0,True,1,7.0,2,0.226717859506607,0.7732821702957153,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9711452722549438,14
3,0:06:53,12411.0,10,3,Kento MOMOTA,2,長球,1,0,1.0,4,478.0,302.0,,5,876.0,598.0,,,Kento MOMOTA,,9,-0.3282000999126855,-1.3012474215522534,9,0.1091476730156588,0.9097700598217274,0,1,33,812,0.2,1,True,1,7.0,2,0.0849800631403923,0.0888163596391677,0.8262035846710205,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119462177157402,14
4,0:06:55,12452.0,10,3,CHOU Tien Chen,2,殺球,0,0,1.0,6,876.0,598.0,,6,810.0,332.0,,,Kento MOMOTA,,4,1.0540311855333,1.5136881005652558,9,0.4120286491409962,-0.974218970184514,0,1,33,812,0.6,0,True,1,7.0,2,0.0475064106285572,0.0496510043740272,0.6233675479888916,0.2794750332832336,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1387955695390701,14
5,0:06:55,12469.0,10,3,Kento MOMOTA,2,接殺防守,0,0,2.0,7,810.0,332.0,,7,802.0,464.0,,,Kento MOMOTA,,9,0.5411323158889563,-1.1070111384223258,4,1.4462426479701476,1.5541345595740896,0,1,33,812,0.6,1,True,1,7.0,2,0.0324445776641368,0.0339092351496219,0.425729900598526,0.0776203721761703,0.4302959740161896,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1006913185119628,14
6,0:06:56,12494.0,10,3,CHOU Tien Chen,2,推撲球,0,0,2.0,8,802.0,464.0,,8,530.0,342.0,,,Kento MOMOTA,,9,0.7603305337390509,0.7885641562693024,9,0.5362925369685027,-0.906910334092758,0,1,33,812,0.8,0,True,1,7.0,2,0.0202571395784616,0.0211716126650571,0.2658092379570007,0.0484631583094596,0.2878598868846893,0.3564389646053314,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3356595635414123,14
7,0:06:56,12507.0,10,3,Kento MOMOTA,2,平球,0,1,1.0,9,530.0,342.0,,8,649.0,520.0,,,Kento MOMOTA,,9,-0.2752868026627641,-0.8658965530825208,9,0.5109000110028905,0.7782423940883181,0,1,33,812,0.8,1,True,1,7.0,2,0.0107443034648895,0.0112293390557169,0.1409841626882553,0.0257046613842248,0.1526797264814376,0.1172673627734184,0.5413904786109924,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1853104382753372,14
8,0:06:57,12519.0,10,3,CHOU Tien Chen,3,推撲球,0,1,2.0,9,649.0,520.0,2.0,10,341.0,313.0,出界,對手出界,Kento MOMOTA,,9,0.0945634628544871,0.8308731578449878,9,0.1613067182155876,-0.8859378908328331,0,1,33,812,1.0,0,True,1,7.0,2,0.0069229435175657,0.0072354688309133,0.0908411890268325,0.0165624413639307,0.0983770638704299,0.075559601187706,0.1574362963438034,0.547065019607544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8440025448799133,14
1,0:07:23,13313.0,11,3,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,7,509.0,486.0,,,Kento MOMOTA,,9,0.0789832876210578,-0.709755070390265,9,-0.6905760354682866,1.040112979333646,0,1,33,813,0.0,1,True,1,8.0,3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5955297946929932,15
2,0:07:24,13333.0,11,3,CHOU Tien Chen,2,網前球,0,0,2.0,8,509.0,486.0,,1,457.0,402.0,,,Kento MOMOTA,,9,-0.5642128394440259,0.864798295219714,9,0.0057943474496168,-0.5887876707484017,0,1,33,813,0.3333333333333333,0,True,1,8.0,3,0.2115427702665329,0.7884572744369507,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9593612551689148,15
3,0:07:25,13359.0,11,3,Kento MOMOTA,2,挑球,0,1,2.0,2,457.0,402.0,,3,868.0,628.0,,,Kento MOMOTA,,8,-0.8237894259193062,-0.2326194997756682,8,-0.3747281449034758,0.5254049178399267,0,1,33,813,0.6666666666666666,1,True,1,8.0,3,0.0821265652775764,0.2110482305288314,0.7068251371383667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2531523704528808,15
4,0:07:26,13402.0,11,3,CHOU Tien Chen,3,長球,0,0,1.0,4,868.0,628.0,2.0,10,396.0,303.0,出界,對手出界,Kento MOMOTA,,4,1.0422721779708608,1.6555642620031286,9,0.4585338557019108,-0.7421751103414035,0,1,33,813,1.0,0,True,1,8.0,3,0.052486628293991,0.1348797529935836,0.2530843615531921,0.5595492720603943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8633363842964172,15
1,0:07:38,13765.0,12,3,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,8,739.0,491.0,,,Kento MOMOTA,,9,-0.0262563135148323,-0.6987386465471488,9,0.5524887266312432,1.079882723697048,0,1,33,814,0.0,1,True,1,9.0,4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5441547632217407,16
2,0:07:39,13783.0,12,3,CHOU Tien Chen,3,推撲球,0,1,2.0,9,739.0,491.0,2.0,10,867.0,286.0,出界,對手出界,Kento MOMOTA,,8,0.5800402986682618,0.5952241578049134,9,0.1719452422613131,-0.708563566522607,0,1,33,814,1.0,0,True,1,9.0,4,0.2271234840154647,0.7728764414787292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9570494890213012,16
1,0:07:47,14031.0,13,3,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,7,526.0,489.0,,,Kento MOMOTA,,9,0.0851775894546272,-0.697314003204494,9,-0.6457113532301224,1.0922022148564932,0,1,33,815,0.0,1,True,1,10.0,5,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4918225407600403,17
2,0:07:48,14045.0,13,3,CHOU Tien Chen,2,推撲球,0,1,2.0,8,526.0,489.0,,5,492.0,308.0,,,Kento MOMOTA,,8,-0.439559463810574,0.6284186003121123,9,-0.0208807893980852,-0.7608901693875559,0,1,33,815,0.25,0,True,1,10.0,5,0.2239832133054733,0.7760167717933655,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454752206802368,17
3,0:07:49,14080.0,13,3,Kento MOMOTA,2,殺球,1,0,1.0,6,492.0,308.0,,6,418.0,535.0,,,Kento MOMOTA,,10,-0.4505435831101302,-1.5538561394723591,9,0.0471712659819053,1.226591537052108,0,1,33,815,0.5,1,True,1,10.0,5,0.1552902162075042,0.2886793613433838,0.5560304522514343,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4488011300563812,17
4,0:07:49,14092.0,13,3,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,418.0,535.0,,8,693.0,343.0,,,Kento MOMOTA,,9,0.0703816327759081,1.17734839513338,9,-0.4166082314225161,-1.217424091944049,0,1,33,815,0.5,0,True,1,10.0,5,0.0516123324632644,0.095945619046688,0.0575125887989997,0.7949295043945312,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9357523322105408,17
5,0:07:50,14117.0,13,3,Kento MOMOTA,2,接殺防守,0,0,2.0,9,693.0,343.0,,2,434.0,478.0,,,Kento MOMOTA,,9,0.2992625819746651,-0.8326687460577095,9,-0.0295741820002479,1.111766370328807,0,1,33,815,0.75,1,True,1,10.0,5,0.0362371318042278,0.0673636272549629,0.0403797142207622,0.2491354197263717,0.6068840622901917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1282611340284347,17
6,0:07:51,14140.0,13,3,CHOU Tien Chen,3,挑球,0,1,2.0,3,434.0,478.0,2.0,4,766.0,287.0,出界,對手出界,Kento MOMOTA,,3,-0.9423804496497868,0.5722741315489076,9,0.0978256083804588,-0.8353171397231343,0,1,33,815,1.0,0,True,1,10.0,5,0.0208632834255695,0.0387841500341892,0.0232483483850955,0.1434380412101745,0.0946132689714431,0.6790528893470764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8851343989372253,17
1,0:08:00,14425.0,14,3,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,8,720.0,493.0,,,Kento MOMOTA,,9,-0.0138715480565669,-0.6985803116670967,9,0.5027350326422112,1.108764467448508,0,1,33,816,0.0,1,True,1,11.0,6,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4396689236164093,18
2,0:08:01,14441.0,14,3,CHOU Tien Chen,2,網前球,0,1,2.0,9,720.0,493.0,,2,816.0,389.0,,,Kento MOMOTA,,8,0.5748392435175311,0.663175184874189,9,0.1665506813160554,-0.7836179367886663,0,1,33,816,0.3333333333333333,0,True,1,11.0,6,0.1238097697496414,0.876190185546875,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9438084363937378,18
3,0:08:02,14467.0,14,3,Kento MOMOTA,2,網前球,0,0,2.0,3,816.0,389.0,,1,882.0,444.0,,,Kento MOMOTA,,8,0.9141849593931308,-0.3678354021569812,9,0.3731485932318747,0.935261064717278,0,1,33,816,0.6666666666666666,1,True,1,11.0,6,0.0607097968459129,0.1658693999052047,0.7734208106994629,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1042381972074508,18
4,0:08:03,14494.0,14,3,CHOU Tien Chen,3,挑球,0,0,2.0,2,882.0,444.0,2.0,1,851.0,425.0,掛網,對手掛網,Kento MOMOTA,,2,1.1051033156927097,0.3966842652628628,9,0.6022921559015982,-0.5693704309156002,0,1,33,816,1.0,0,True,1,11.0,6,0.0450810305774211,0.1231689825654029,0.2919495403766632,0.5398004651069641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5765218734741211,18
1,0:08:07,14628.0,15,3,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,7,520.0,484.0,,,CHOU Tien Chen,,9,0.0605235390385621,-0.6607755347796941,9,-0.6409295509457135,1.0922408020359349,0,1,33,817,0.0,1,True,0,12.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3888142704963684,19
2,0:08:08,14650.0,15,3,CHOU Tien Chen,2,推撲球,0,1,2.0,8,520.0,484.0,,6,777.0,306.0,,,CHOU Tien Chen,,9,-0.2007255225565238,0.6812074751658438,9,0.0413966448773143,-0.785246701283722,0,1,33,817,0.125,0,True,0,12.0,7,0.191896378993988,0.808103621006012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9196590781211852,19
3,0:08:09,14686.0,15,3,Kento MOMOTA,2,殺球,0,0,1.0,7,777.0,306.0,,5,849.0,533.0,,,CHOU Tien Chen,,10,0.8989608561146866,-1.5184799996158305,9,0.4901918988726715,1.0124210922227992,0,1,33,817,0.25,1,True,0,12.0,7,0.1348384320735931,0.447539359331131,0.4176222681999206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.729705810546875,19
4,0:08:09,14699.0,15,3,CHOU Tien Chen,2,接殺防守,0,0,2.0,6,849.0,533.0,,8,660.0,344.0,,,CHOU Tien Chen,,9,0.8206734296125238,0.9925340202779752,9,0.6632717221173363,-1.2727525100299375,0,1,33,817,0.25,0,True,0,12.0,7,0.0544967427849769,0.1808789670467376,0.1110175475478172,0.6536067724227905,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7280189394950867,19
5,0:08:10,14722.0,15,3,Kento MOMOTA,2,推撲球,0,1,2.0,9,660.0,344.0,,3,875.0,625.0,,,CHOU Tien Chen,,9,0.4507936899108626,-0.8434683155078758,9,0.457078624565866,1.079107287112916,0,1,33,817,0.375,1,True,0,12.0,7,0.0347015932202339,0.1151773184537887,0.0706920400261879,0.3666154146194458,0.4128135740756988,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19703309237957,19
6,0:08:11,14755.0,15,3,CHOU Tien Chen,2,長球,0,0,1.0,4,875.0,625.0,,3,495.0,295.0,,,CHOU Tien Chen,,10,0.8419237664772402,1.512204200110362,9,0.5030045443679683,-0.999544673481076,0,1,33,817,0.5,0,True,0,12.0,7,0.0179703347384929,0.0596449710428714,0.0366081111133098,0.1898530274629593,0.1312669366598129,0.5646566152572632,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7335131168365479,19
7,0:08:12,14783.0,15,3,Kento MOMOTA,2,殺球,1,0,1.0,4,495.0,295.0,,6,431.0,543.0,,,CHOU Tien Chen,,9,-0.3600840271680079,-1.2731524559435696,9,0.4363023284625591,1.33942014271583,0,1,33,817,0.625,1,True,0,12.0,7,0.017131183296442,0.0568597428500652,0.0348986387252807,0.1809875220060348,0.1251372247934341,0.2793297171592712,0.3056559264659881,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3450702428817749,19
8,0:08:13,14798.0,15,3,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,431.0,543.0,,8,752.0,324.0,,,CHOU Tien Chen,,9,0.2528092858712882,1.2071117819706767,9,-0.5402047272273499,-1.1911791424585385,0,1,33,817,0.75,0,True,0,12.0,7,0.0047673038206994,0.0158230513334274,0.0097116697579622,0.0503655970096588,0.0348234511911869,0.0777324736118316,0.032161109149456,0.7746153473854065,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7841633558273315,19
