,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
3839,13,8,CHOU Tien Chen,Push Shot,10,2,"[7.0, 5.0]",CHOU Tien Chen,FCP
3840,13,9,Kento MOMOTA,Drop,15,16,"[7.0, 5.0]",CHOU Tien Chen,FCP
3841,13,10,CHOU Tien Chen,Drive,14,9,"[7.0, 5.0]",CHOU Tien Chen,FCP
3842,13,11,Kento MOMOTA,Smash Defence,6,20,"[7.0, 5.0]",CHOU Tien Chen,FCP
3843,13,12,CHOU Tien Chen,Push Shot,15,4,"[7.0, 5.0]",CHOU Tien Chen,FCP
3844,13,13,Kento MOMOTA,Smash,14,10,"[7.0, 5.0]",CHOU Tien Chen,FCP
3845,13,14,CHOU Tien Chen,Smash Defence,10,15,"[7.0, 5.0]",CHOU Tien Chen,FCP
3846,13,15,Kento MOMOTA,Push Shot,3,5,"[7.0, 5.0]",CHOU Tien Chen,FCP
3847,13,16,CHOU Tien Chen,Drop,10,15,"[7.0, 5.0]",CHOU Tien Chen,FCP
3848,13,17,Kento MOMOTA,Net Shot,11,22,"[7.0, 5.0]",CHOU Tien Chen,FCP
3849,13,18,CHOU Tien Chen,Net Shot,6,23,"[7.0, 5.0]",CHOU Tien Chen,FCP
3850,13,19,Kento MOMOTA,Push Shot,15,6,"[7.0, 5.0]",CHOU Tien Chen,FCP
3851,13,20,CHOU Tien Chen,Smash,18,9,"[7.0, 5.0]",CHOU Tien Chen,FCP
3852,13,21,Kento MOMOTA,Smash Defence,11,20,"[7.0, 5.0]",CHOU Tien Chen,FCP
3853,13,22,CHOU Tien Chen,Net Shot,6,17,"[7.0, 5.0]",CHOU Tien Chen,FCP
3854,13,23,Kento MOMOTA,Lob,14,6,"[7.0, 5.0]",CHOU Tien Chen,FCP
3855,13,24,CHOU Tien Chen,Smash,19,8,"[7.0, 5.0]",CHOU Tien Chen,FCP
3856,13,25,Kento MOMOTA,Smash Defence,15,17,"[7.0, 5.0]",CHOU Tien Chen,FCP
3857,13,26,CHOU Tien Chen,Net Shot,1,20,"[7.0, 5.0]",CHOU Tien Chen,FCP
3858,13,27,Kento MOMOTA,Lob,11,7,"[7.0, 5.0]",CHOU Tien Chen,FCP
3859,13,28,CHOU Tien Chen,Drive,14,5,"[7.0, 5.0]",CHOU Tien Chen,FCP
3860,13,29,Kento MOMOTA,Drop,11,18,"[7.0, 5.0]",CHOU Tien Chen,FCP
3861,13,30,CHOU Tien Chen,Lob,7,4,"[7.0, 5.0]",CHOU Tien Chen,FCP
3862,13,31,Kento MOMOTA,Drop,11,17,"[7.0, 5.0]",CHOU Tien Chen,FCP
3863,13,32,CHOU Tien Chen,Net Shot,10,20,"[7.0, 5.0]",CHOU Tien Chen,FCP
3864,13,33,Kento MOMOTA,Lob,11,1,"[7.0, 5.0]",CHOU Tien Chen,FCP
3865,13,34,CHOU Tien Chen,Drop,14,9,"[7.0, 5.0]",CHOU Tien Chen,FCP
3866,13,35,Kento MOMOTA,Net Shot,11,24,"[7.0, 5.0]",CHOU Tien Chen,FCP
3867,13,36,CHOU Tien Chen,Net Shot,6,17,"[7.0, 5.0]",CHOU Tien Chen,FCP
3868,13,37,Kento MOMOTA,Lob,14,1,"[7.0, 5.0]",CHOU Tien Chen,FCP
3869,13,38,CHOU Tien Chen,Clear,19,7,"[7.0, 5.0]",CHOU Tien Chen,FCP
3870,13,39,Kento MOMOTA,Drop,11,20,"[7.0, 5.0]",CHOU Tien Chen,FCP
3871,13,40,CHOU Tien Chen,Net Shot,10,17,"[7.0, 5.0]",CHOU Tien Chen,FCP
3872,13,41,Kento MOMOTA,Lob,7,5,"[7.0, 5.0]",CHOU Tien Chen,FCP
3873,13,42,CHOU Tien Chen,Smash,15,9,"[7.0, 5.0]",CHOU Tien Chen,FCP
3874,13,43,Kento MOMOTA,Smash Defence,11,25,"[7.0, 5.0]",CHOU Tien Chen,FCP
3875,17,1,Kento MOMOTA,Serve short,15,19,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3876,17,2,CHOU Tien Chen,Push Shot,11,3,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3877,17,3,Kento MOMOTA,Clear,15,5,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3878,17,4,CHOU Tien Chen,Drop,10,13,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3879,17,5,Kento MOMOTA,Net Shot,7,20,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3880,17,6,CHOU Tien Chen,Push Shot,6,7,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3881,17,7,Kento MOMOTA,Smash,14,10,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3882,17,8,CHOU Tien Chen,Smash Defence,11,15,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3883,17,9,Kento MOMOTA,Push Shot,7,27,"[9.0, 7.0]",CHOU Tien Chen,FC/FhL/No/No
3884,18,1,CHOU Tien Chen,Serve short,14,17,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3885,18,2,Kento MOMOTA,Push Shot,10,1,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3886,18,3,CHOU Tien Chen,Smash,15,11,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3887,18,4,Kento MOMOTA,Net Shot,11,16,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3888,18,5,CHOU Tien Chen,Net Shot,6,13,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3889,18,6,Kento MOMOTA,Net Shot,10,24,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3890,18,7,CHOU Tien Chen,Net Shot,11,17,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3891,18,8,Kento MOMOTA,Lob,14,1,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3892,18,9,CHOU Tien Chen,Smash,19,11,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3893,18,10,Kento MOMOTA,Net Shot,11,19,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3894,18,11,CHOU Tien Chen,Net Shot,5,15,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3895,18,12,Kento MOMOTA,Push Shot,11,1,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3896,18,13,CHOU Tien Chen,Clear,15,7,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3897,18,14,Kento MOMOTA,Smash,11,14,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3898,18,15,CHOU Tien Chen,Smash Defence,10,16,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3899,18,16,Kento MOMOTA,Net Shot,3,21,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3900,18,17,CHOU Tien Chen,Net Shot,14,20,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3901,18,18,Kento MOMOTA,Push Shot,11,1,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3902,18,19,CHOU Tien Chen,Drop,14,12,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3903,18,20,Kento MOMOTA,Net Shot,11,17,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3904,18,21,CHOU Tien Chen,Net Shot,10,20,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3905,18,22,Kento MOMOTA,Lob,11,1,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3906,18,23,CHOU Tien Chen,Drop,14,17,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3907,18,24,Kento MOMOTA,Net Shot,11,24,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3908,18,25,CHOU Tien Chen,Push Shot,6,5,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3909,18,26,Kento MOMOTA,Clear,10,28,"[9.0, 8.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
3910,20,1,Kento MOMOTA,Serve short,14,18,"[10.0, 9.0]",CHOU Tien Chen,DC
3911,20,2,CHOU Tien Chen,Push Shot,10,1,"[10.0, 9.0]",CHOU Tien Chen,DC
3912,20,3,Kento MOMOTA,Drop,15,16,"[10.0, 9.0]",CHOU Tien Chen,DC
3913,20,4,CHOU Tien Chen,Net Shot,14,20,"[10.0, 9.0]",CHOU Tien Chen,DC
3914,20,5,Kento MOMOTA,Net Shot,2,21,"[10.0, 9.0]",CHOU Tien Chen,DC
3915,20,6,CHOU Tien Chen,Push Shot,10,1,"[10.0, 9.0]",CHOU Tien Chen,DC
3916,20,7,Kento MOMOTA,Smash,19,12,"[10.0, 9.0]",CHOU Tien Chen,DC
3917,20,8,CHOU Tien Chen,Net Shot,14,20,"[10.0, 9.0]",CHOU Tien Chen,DC
3918,20,9,Kento MOMOTA,Net Shot,2,18,"[10.0, 9.0]",CHOU Tien Chen,DC
3919,20,10,CHOU Tien Chen,Push Shot,11,1,"[10.0, 9.0]",CHOU Tien Chen,DC
3920,20,11,Kento MOMOTA,Smash,15,21,"[10.0, 9.0]",CHOU Tien Chen,DC
3921,21,1,CHOU Tien Chen,Serve short,14,18,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3922,21,2,Kento MOMOTA,Push Shot,10,4,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3923,21,3,CHOU Tien Chen,Drop,15,9,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3924,21,4,Kento MOMOTA,Net Shot,10,17,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3925,21,5,CHOU Tien Chen,Net Shot,7,14,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3926,21,6,Kento MOMOTA,Net Shot,10,24,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3927,21,7,CHOU Tien Chen,Net Shot,14,17,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3928,21,8,Kento MOMOTA,Push Shot,14,6,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3929,21,9,CHOU Tien Chen,Smash,19,12,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3930,21,10,Kento MOMOTA,Smash Defence,10,17,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3931,21,11,CHOU Tien Chen,Smash Defence,2,20,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3932,21,12,Kento MOMOTA,Lob,11,1,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3933,21,13,CHOU Tien Chen,Drop,14,16,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3934,21,14,Kento MOMOTA,Net Shot,11,20,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3935,21,15,CHOU Tien Chen,Net Shot,6,17,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3936,21,16,Kento MOMOTA,Push Shot,15,4,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3937,21,17,CHOU Tien Chen,Clear,15,31,"[10.0, 10.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3938,24,1,CHOU Tien Chen,Serve short,14,18,"[11.0, 12.0]",CHOU Tien Chen,FCP
3939,24,2,Kento MOMOTA,Push Shot,10,4,"[11.0, 12.0]",CHOU Tien Chen,FCP
3940,24,3,CHOU Tien Chen,Clear,11,6,"[11.0, 12.0]",CHOU Tien Chen,FCP
3941,24,4,Kento MOMOTA,Smash,14,7,"[11.0, 12.0]",CHOU Tien Chen,FCP
3942,24,5,CHOU Tien Chen,Smash Defence,10,17,"[11.0, 12.0]",CHOU Tien Chen,FCP
3943,24,6,Kento MOMOTA,Net Shot,3,20,"[11.0, 12.0]",CHOU Tien Chen,FCP
3944,24,7,CHOU Tien Chen,Net Shot,11,21,"[11.0, 12.0]",CHOU Tien Chen,FCP
3945,24,8,Kento MOMOTA,Lob,14,3,"[11.0, 12.0]",CHOU Tien Chen,FCP
3946,24,9,CHOU Tien Chen,Smash,15,12,"[11.0, 12.0]",CHOU Tien Chen,FCP
3947,24,10,Kento MOMOTA,Smash Defence,11,17,"[11.0, 12.0]",CHOU Tien Chen,FCP
3948,24,11,CHOU Tien Chen,Net Shot,3,24,"[11.0, 12.0]",CHOU Tien Chen,FCP
3949,24,12,Kento MOMOTA,Lob,12,32,"[11.0, 12.0]",CHOU Tien Chen,FCP
3950,25,1,CHOU Tien Chen,Serve short,15,20,"[11.0, 13.0]",Kento MOMOTA,FC/No/FcL/No
3951,25,2,Kento MOMOTA,Lob,11,4,"[11.0, 13.0]",Kento MOMOTA,FC/No/FcL/No
3952,25,3,CHOU Tien Chen,Drop,10,13,"[11.0, 13.0]",Kento MOMOTA,FC/No/FcL/No
3953,25,4,Kento MOMOTA,Net Shot,14,17,"[11.0, 13.0]",Kento MOMOTA,FC/No/FcL/No
3954,25,5,CHOU Tien Chen,Net Shot,7,22,"[11.0, 13.0]",Kento MOMOTA,FC/No/FcL/No
3955,29,1,Kento MOMOTA,Serve short,15,19,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3956,29,2,CHOU Tien Chen,Net Shot,11,23,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3957,29,3,Kento MOMOTA,Push Shot,15,3,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3958,29,4,CHOU Tien Chen,Smash,14,12,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3959,29,5,Kento MOMOTA,Smash Defence,15,17,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3960,29,6,CHOU Tien Chen,Net Shot,3,24,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3961,29,7,Kento MOMOTA,Net Shot,12,21,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3962,29,8,CHOU Tien Chen,Lob,14,3,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3963,29,9,Kento MOMOTA,Smash,19,8,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3964,29,10,CHOU Tien Chen,Smash Defence,10,26,"[15.0, 13.0]",Kento MOMOTA,FC/FhL/FcL/No
3965,30,1,Kento MOMOTA,Serve short,14,18,"[16.0, 13.0]",CHOU Tien Chen,DC
3966,30,2,CHOU Tien Chen,Push Shot,10,6,"[16.0, 13.0]",CHOU Tien Chen,DC
3967,30,3,Kento MOMOTA,Smash,15,8,"[16.0, 13.0]",CHOU Tien Chen,DC
3968,30,4,CHOU Tien Chen,Smash Defence,14,17,"[16.0, 13.0]",CHOU Tien Chen,DC
3969,30,5,Kento MOMOTA,Push Shot,6,6,"[16.0, 13.0]",CHOU Tien Chen,DC
3970,30,6,CHOU Tien Chen,Smash Defence,7,16,"[16.0, 13.0]",CHOU Tien Chen,DC
3971,30,7,Kento MOMOTA,Smash,18,7,"[16.0, 13.0]",CHOU Tien Chen,DC
3972,30,8,CHOU Tien Chen,Smash Defence,6,18,"[16.0, 13.0]",CHOU Tien Chen,DC
3973,30,9,Kento MOMOTA,Push Shot,12,3,"[16.0, 13.0]",CHOU Tien Chen,DC
3974,30,10,CHOU Tien Chen,Smash,7,9,"[16.0, 13.0]",CHOU Tien Chen,DC
3975,30,11,Kento MOMOTA,Smash Defence,14,29,"[16.0, 13.0]",CHOU Tien Chen,DC
3976,31,1,CHOU Tien Chen,Serve short,14,18,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3977,31,2,Kento MOMOTA,Net Shot,10,23,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3978,31,3,CHOU Tien Chen,Net Shot,14,21,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3979,31,4,Kento MOMOTA,Lob,14,2,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3980,31,5,CHOU Tien Chen,Drop,15,17,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3981,31,6,Kento MOMOTA,Net Shot,11,20,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3982,31,7,CHOU Tien Chen,Net Shot,2,13,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3983,31,8,Kento MOMOTA,Net Shot,14,20,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3984,31,9,CHOU Tien Chen,Net Shot,11,21,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3985,31,10,Kento MOMOTA,Push Shot,14,1,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3986,31,11,CHOU Tien Chen,Drop,15,16,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3987,31,12,Kento MOMOTA,Net Shot,15,19,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3988,31,13,CHOU Tien Chen,Net Shot,6,21,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3989,31,14,Kento MOMOTA,Lob,15,1,"[16.0, 14.0]",Kento MOMOTA,FC/No/FcL/No
3990,33,1,Kento MOMOTA,Serve short,14,18,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3991,33,2,CHOU Tien Chen,Net Shot,10,24,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3992,33,3,Kento MOMOTA,Net Shot,15,22,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3993,33,4,CHOU Tien Chen,Net Shot,14,21,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3994,33,5,Kento MOMOTA,Lob,19,4,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3995,33,6,CHOU Tien Chen,Smash,14,9,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3996,33,7,Kento MOMOTA,Smash Defence,10,17,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3997,33,8,CHOU Tien Chen,Net Shot,7,20,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3998,33,9,Kento MOMOTA,Net Shot,11,21,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3999,33,10,CHOU Tien Chen,Lob,14,3,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
4000,33,11,Kento MOMOTA,Clear,19,1,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
4001,33,12,CHOU Tien Chen,Drop,10,16,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
4002,33,13,Kento MOMOTA,Drive,11,9,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
4003,33,14,CHOU Tien Chen,Drive,6,16,"[18.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
4004,34,1,Kento MOMOTA,Serve short,15,19,"[19.0, 14.0]",CHOU Tien Chen,FCP
4005,34,2,CHOU Tien Chen,Push Shot,11,15,"[19.0, 14.0]",CHOU Tien Chen,FCP
4006,34,3,Kento MOMOTA,Clear,15,3,"[19.0, 14.0]",CHOU Tien Chen,FCP
4007,34,4,CHOU Tien Chen,Smash,19,10,"[19.0, 14.0]",CHOU Tien Chen,FCP
4008,34,5,Kento MOMOTA,Smash Defence,11,16,"[19.0, 14.0]",CHOU Tien Chen,FCP
4009,34,6,CHOU Tien Chen,Net Shot,6,21,"[19.0, 14.0]",CHOU Tien Chen,FCP
4010,34,7,Kento MOMOTA,Net Shot,10,21,"[19.0, 14.0]",CHOU Tien Chen,FCP
4011,35,1,CHOU Tien Chen,Serve short,15,19,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4012,35,2,Kento MOMOTA,Net Shot,15,19,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4013,35,3,CHOU Tien Chen,Net Shot,10,23,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4014,35,4,Kento MOMOTA,Net Shot,15,22,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4015,35,5,CHOU Tien Chen,Lob,14,3,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4016,35,6,Kento MOMOTA,Smash,19,12,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4017,35,7,CHOU Tien Chen,Smash Defence,10,13,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4018,35,8,Kento MOMOTA,Net Shot,7,23,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4019,35,9,CHOU Tien Chen,Push Shot,15,14,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4020,35,10,Kento MOMOTA,Smash Defence,14,3,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4021,35,11,CHOU Tien Chen,Clear,19,6,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4022,35,12,Kento MOMOTA,Smash,10,12,"[19.0, 15.0]",Kento MOMOTA,FC/No/BcL/No
4023,36,1,Kento MOMOTA,Serve short,14,18,"[20.0, 15.0]",Kento MOMOTA,FCP
4024,36,2,CHOU Tien Chen,Net Shot,10,24,"[20.0, 15.0]",Kento MOMOTA,FCP
4025,36,3,Kento MOMOTA,Push Shot,15,1,"[20.0, 15.0]",Kento MOMOTA,FCP
4026,36,4,CHOU Tien Chen,Smash,14,10,"[20.0, 15.0]",Kento MOMOTA,FCP
4027,36,5,Kento MOMOTA,Smash Defence,11,16,"[20.0, 15.0]",Kento MOMOTA,FCP
4028,36,6,CHOU Tien Chen,Push Shot,2,4,"[20.0, 15.0]",Kento MOMOTA,FCP
4029,1,1,Kento MOMOTA,Serve short,14,18,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4030,1,2,CHOU Tien Chen,Lob,10,6,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4031,1,3,Kento MOMOTA,Smash,15,7,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4032,1,4,CHOU Tien Chen,Smash Defence,10,16,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4033,1,5,Kento MOMOTA,Smash Defence,6,13,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4034,1,6,CHOU Tien Chen,Net Shot,6,21,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4035,1,7,Kento MOMOTA,Lob,15,3,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4036,1,8,CHOU Tien Chen,Smash,14,13,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4037,1,9,Kento MOMOTA,Smash Defence,15,16,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4038,1,10,CHOU Tien Chen,Lob,3,7,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4039,1,11,Kento MOMOTA,Drop,14,13,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4040,1,12,CHOU Tien Chen,Net Shot,10,24,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4041,1,13,Kento MOMOTA,Lob,11,1,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4042,1,14,CHOU Tien Chen,Smash,10,16,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4043,1,15,Kento MOMOTA,Smash Defence,11,13,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4044,1,16,CHOU Tien Chen,Push Shot,31,8,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4045,1,17,Kento MOMOTA,Drop,11,13,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4046,1,18,CHOU Tien Chen,Push Shot,6,5,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4047,1,19,Kento MOMOTA,Drive,11,11,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4048,1,20,CHOU Tien Chen,Drive,10,27,"[0.0, 0.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
4049,3,1,CHOU Tien Chen,Serve short,15,19,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4050,3,2,Kento MOMOTA,Lob,11,2,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4051,3,3,CHOU Tien Chen,Clear,10,9,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4052,3,4,Kento MOMOTA,Smash,15,7,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4053,3,5,CHOU Tien Chen,Smash Defence,2,16,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4054,3,6,Kento MOMOTA,Smash Defence,10,17,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4055,3,7,CHOU Tien Chen,Lob,6,10,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4056,3,8,Kento MOMOTA,Smash,15,8,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4057,3,9,CHOU Tien Chen,Smash Defence,10,23,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4058,3,10,Kento MOMOTA,Push Shot,6,4,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4059,3,11,CHOU Tien Chen,Drop,6,17,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4060,3,12,Kento MOMOTA,Net Shot,14,17,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4061,3,13,CHOU Tien Chen,Lob,7,5,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4062,3,14,Kento MOMOTA,Clear,15,4,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4063,3,15,CHOU Tien Chen,Smash,10,9,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4064,3,16,Kento MOMOTA,Smash Defence,10,16,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4065,3,17,CHOU Tien Chen,Lob,3,11,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4066,3,18,Kento MOMOTA,Smash,14,6,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4067,3,19,CHOU Tien Chen,Smash Defence,10,22,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4068,3,20,Kento MOMOTA,Push Shot,7,4,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4069,3,21,CHOU Tien Chen,Drop,6,24,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
4070,3,22,Kento MOMOTA,Drive,14,7,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
