,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
3587,20,7,Kento MOMOTA,Smash,7,23,"[6.0, 13.0]",CHOU Tien Chen,FC/No/FcL/No
3588,22,1,Kento MOMOTA,Serve short,15,19,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3589,22,2,CHOU Tien Chen,Push Shot,11,5,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3590,22,3,Kento MOMOTA,Clear,15,2,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3591,22,4,CHOU Tien Chen,Drive,15,16,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3592,22,5,Kento MOMOTA,Smash Defence,11,18,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3593,22,6,CHOU Tien Chen,Push Shot,6,10,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3594,22,7,Kento MOMOTA,Net Shot,15,16,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3595,22,8,CHOU Tien Chen,Lob,14,5,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3596,22,9,Kento MOMOTA,Smash,10,8,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3597,22,10,CHOU Tien Chen,Smash Defence,11,21,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3598,22,11,Kento MOMOTA,Net Shot,6,20,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3599,22,12,CHOU Tien Chen,Net Shot,11,21,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3600,22,13,Kento MOMOTA,Push Shot,14,3,"[7.0, 14.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
3601,24,1,Kento MOMOTA,Serve short,15,19,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3602,24,2,CHOU Tien Chen,Net Shot,11,21,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3603,24,3,Kento MOMOTA,Lob,14,4,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3604,24,4,CHOU Tien Chen,Clear,15,5,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3605,24,5,Kento MOMOTA,Drop,14,18,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3606,24,6,CHOU Tien Chen,Net Shot,11,22,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3607,24,7,Kento MOMOTA,Lob,6,1,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3608,24,8,CHOU Tien Chen,Smash,15,16,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3609,24,9,Kento MOMOTA,Smash Defence,11,21,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3610,24,10,CHOU Tien Chen,Push Shot,6,21,"[9.0, 14.0]",Kento MOMOTA,FC/No/FcL/FCCD
3611,25,1,Kento MOMOTA,Serve short,14,18,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3612,25,2,CHOU Tien Chen,Push Shot,10,8,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3613,25,3,Kento MOMOTA,Smash,15,10,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3614,25,4,CHOU Tien Chen,Smash Defence,10,14,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3615,25,5,Kento MOMOTA,Smash Defence,8,15,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3616,25,6,CHOU Tien Chen,Net Shot,10,20,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3617,25,7,Kento MOMOTA,Push Shot,15,4,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3618,25,8,CHOU Tien Chen,Clear,14,8,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3619,25,9,Kento MOMOTA,Drop,15,13,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3620,25,10,CHOU Tien Chen,Drive,6,16,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3621,25,11,Kento MOMOTA,Smash Defence,11,13,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3622,25,12,CHOU Tien Chen,Push Shot,10,4,"[10.0, 14.0]",CHOU Tien Chen,FC/FhL/No/No
3623,27,1,Kento MOMOTA,Serve short,15,19,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3624,27,2,CHOU Tien Chen,Lob,11,4,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3625,27,3,Kento MOMOTA,Clear,15,1,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3626,27,4,CHOU Tien Chen,Drop,10,17,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3627,27,5,Kento MOMOTA,Smash Defence,11,20,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3628,27,6,CHOU Tien Chen,Lob,6,1,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3629,27,7,Kento MOMOTA,Clear,14,3,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3630,27,8,CHOU Tien Chen,Smash,11,5,"[11.0, 15.0]",CHOU Tien Chen,FC/No/FcL/No
3631,31,1,Kento MOMOTA,Serve short,14,18,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3632,31,2,CHOU Tien Chen,Push Shot,10,8,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3633,31,3,Kento MOMOTA,Drop,15,13,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3634,31,4,CHOU Tien Chen,Smash Defence,10,24,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3635,31,5,Kento MOMOTA,Lob,11,1,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3636,31,6,CHOU Tien Chen,Drop,14,16,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3637,31,7,Kento MOMOTA,Smash Defence,15,17,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3638,31,8,CHOU Tien Chen,Push Shot,6,8,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3639,31,9,Kento MOMOTA,Drop,15,20,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3640,31,10,CHOU Tien Chen,Push Shot,10,8,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3641,31,11,Kento MOMOTA,Drop,11,9,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3642,31,12,CHOU Tien Chen,Push Shot,10,10,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3643,31,13,Kento MOMOTA,Clear,11,4,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3644,31,14,CHOU Tien Chen,Smash,10,9,"[12.0, 18.0]",CHOU Tien Chen,FC/BhL/No/FCCD
3645,32,1,CHOU Tien Chen,Serve short,15,19,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3646,32,2,Kento MOMOTA,Push Shot,11,1,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3647,32,3,CHOU Tien Chen,Clear,10,4,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3648,32,4,Kento MOMOTA,Clear,15,1,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3649,32,5,CHOU Tien Chen,Drive,6,12,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3650,32,6,Kento MOMOTA,Net Shot,11,19,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3651,32,7,CHOU Tien Chen,Push Shot,6,5,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3652,32,8,Kento MOMOTA,Clear,11,3,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3653,32,9,CHOU Tien Chen,Smash,15,16,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3654,32,10,Kento MOMOTA,Smash Defence,10,17,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3655,32,11,CHOU Tien Chen,Push Shot,3,4,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3656,32,12,Kento MOMOTA,Drop,15,20,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3657,32,13,CHOU Tien Chen,Smash Defence,10,21,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3658,32,14,Kento MOMOTA,Lob,11,28,"[12.0, 19.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
3659,35,1,Kento MOMOTA,Serve short,14,18,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3660,35,2,CHOU Tien Chen,Lob,10,4,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3661,35,3,Kento MOMOTA,Clear,15,1,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3662,35,4,CHOU Tien Chen,Smash,10,16,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3663,35,5,Kento MOMOTA,Net Shot,11,20,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3664,35,6,CHOU Tien Chen,Net Shot,1,21,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3665,35,7,Kento MOMOTA,Lob,11,6,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3666,35,8,CHOU Tien Chen,Smash,19,15,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3667,35,9,Kento MOMOTA,Smash Defence,11,19,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3668,35,10,CHOU Tien Chen,Push Shot,6,10,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3669,35,11,Kento MOMOTA,Net Shot,15,19,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3670,35,12,CHOU Tien Chen,Net Shot,14,22,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3671,35,13,Kento MOMOTA,Lob,10,2,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3672,35,14,CHOU Tien Chen,Smash,15,16,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3673,35,15,Kento MOMOTA,Smash Defence,15,17,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3674,35,16,CHOU Tien Chen,Net Shot,2,24,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3675,35,17,Kento MOMOTA,Lob,15,17,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3676,35,18,CHOU Tien Chen,Push Shot,18,14,"[14.0, 20.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
3677,1,1,CHOU Tien Chen,Serve short,14,18,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3678,1,2,Kento MOMOTA,Lob,10,1,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3679,1,3,CHOU Tien Chen,Drive,14,11,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3680,1,4,Kento MOMOTA,Net Shot,11,20,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3681,1,5,CHOU Tien Chen,Lob,6,3,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3682,1,6,Kento MOMOTA,Drop,10,13,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3683,1,7,CHOU Tien Chen,Smash Defence,10,20,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3684,1,8,Kento MOMOTA,Lob,7,1,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3685,1,9,CHOU Tien Chen,Clear,14,3,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3686,1,10,Kento MOMOTA,Clear,11,5,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3687,1,11,CHOU Tien Chen,Clear,10,4,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3688,1,12,Kento MOMOTA,Drop,7,18,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3689,1,13,CHOU Tien Chen,Drive,10,10,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3690,1,14,Kento MOMOTA,Smash Defence,7,20,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3691,1,15,CHOU Tien Chen,Push Shot,14,5,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3692,1,16,Kento MOMOTA,Drop,10,20,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3693,1,17,CHOU Tien Chen,Net Shot,15,19,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3694,1,18,Kento MOMOTA,Net Shot,10,22,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3695,1,19,CHOU Tien Chen,Lob,14,3,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3696,1,20,Kento MOMOTA,Drop,19,17,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3697,1,21,CHOU Tien Chen,Smash Defence,14,24,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3698,1,22,Kento MOMOTA,Net Shot,7,21,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3699,1,23,CHOU Tien Chen,Lob,14,7,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3700,1,24,Kento MOMOTA,Smash,19,10,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3701,1,25,CHOU Tien Chen,Smash Defence,10,19,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3702,1,26,Kento MOMOTA,Net Shot,3,24,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3703,1,27,CHOU Tien Chen,Lob,10,3,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3704,1,28,Kento MOMOTA,Clear,14,5,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3705,1,29,CHOU Tien Chen,Smash,10,9,"[0.0, 0.0]",CHOU Tien Chen,FC/BhL/FcL/No
3706,2,1,CHOU Tien Chen,Serve short,15,19,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3707,2,2,Kento MOMOTA,Net Shot,11,21,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3708,2,3,CHOU Tien Chen,Net Shot,14,24,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3709,2,4,Kento MOMOTA,Push Shot,15,3,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3710,2,5,CHOU Tien Chen,Drop,18,10,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3711,2,6,Kento MOMOTA,Net Shot,15,17,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3712,2,7,CHOU Tien Chen,Net Shot,7,24,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3713,2,8,Kento MOMOTA,Net Shot,10,21,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3714,2,9,CHOU Tien Chen,Net Shot,14,24,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3715,2,10,Kento MOMOTA,Lob,15,2,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3716,2,11,CHOU Tien Chen,Smash,18,5,"[0.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
3717,3,1,CHOU Tien Chen,Serve short,14,18,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3718,3,2,Kento MOMOTA,Push Shot,10,1,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3719,3,3,CHOU Tien Chen,Drop,15,14,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3720,3,4,Kento MOMOTA,Lob,11,5,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3721,3,5,CHOU Tien Chen,Drop,6,16,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3722,3,6,Kento MOMOTA,Smash Defence,11,13,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3723,3,7,CHOU Tien Chen,Net Shot,6,24,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3724,3,8,Kento MOMOTA,Lob,11,2,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3725,3,9,CHOU Tien Chen,Drop,14,13,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3726,3,10,Kento MOMOTA,Net Shot,11,20,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3727,3,11,CHOU Tien Chen,Push Shot,10,1,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3728,3,12,Kento MOMOTA,Drop,14,12,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3729,3,13,CHOU Tien Chen,Smash Defence,15,19,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3730,3,14,Kento MOMOTA,Lob,6,4,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3731,3,15,CHOU Tien Chen,Smash,11,11,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3732,3,16,Kento MOMOTA,Smash Defence,11,19,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3733,3,17,CHOU Tien Chen,Push Shot,3,31,"[0.0, 2.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
3734,5,1,Kento MOMOTA,Serve short,14,18,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3735,5,2,CHOU Tien Chen,Net Shot,10,20,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3736,5,3,Kento MOMOTA,Net Shot,15,21,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3737,5,4,CHOU Tien Chen,Lob,14,3,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3738,5,5,Kento MOMOTA,Clear,19,1,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3739,5,6,CHOU Tien Chen,Drop,14,14,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3740,5,7,Kento MOMOTA,Net Shot,11,17,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3741,5,8,CHOU Tien Chen,Lob,6,2,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3742,5,9,Kento MOMOTA,Drop,11,23,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/FCCD
3743,8,1,CHOU Tien Chen,Serve short,14,18,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3744,8,2,Kento MOMOTA,Push Shot,14,1,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3745,8,3,CHOU Tien Chen,Smash,14,11,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3746,8,4,Kento MOMOTA,Smash Defence,11,18,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3747,8,5,CHOU Tien Chen,Net Shot,5,19,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3748,8,6,Kento MOMOTA,Lob,11,1,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3749,8,7,CHOU Tien Chen,Drop,14,16,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3750,8,8,Kento MOMOTA,Net Shot,11,18,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3751,8,9,CHOU Tien Chen,Net Shot,6,18,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3752,8,10,Kento MOMOTA,Push Shot,15,5,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3753,8,11,CHOU Tien Chen,Smash,14,9,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3754,8,12,Kento MOMOTA,Smash Defence,11,20,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3755,8,13,CHOU Tien Chen,Push Shot,6,30,"[3.0, 4.0]",Kento MOMOTA,FC/No/FcL/FCCD
3756,9,1,Kento MOMOTA,Serve short,14,18,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3757,9,2,CHOU Tien Chen,Push Shot,10,8,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3758,9,3,Kento MOMOTA,Smash,15,9,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3759,9,4,CHOU Tien Chen,Smash Defence,10,11,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3760,9,5,Kento MOMOTA,Smash Defence,4,17,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3761,9,6,CHOU Tien Chen,Net Shot,10,24,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3762,9,7,Kento MOMOTA,Net Shot,15,21,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3763,9,8,CHOU Tien Chen,Lob,14,28,"[4.0, 4.0]",Kento MOMOTA,FC/No/FcL/No
3764,11,1,Kento MOMOTA,Serve short,14,18,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3765,11,2,CHOU Tien Chen,Net Shot,10,23,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3766,11,3,Kento MOMOTA,Push Shot,15,1,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3767,11,4,CHOU Tien Chen,Clear,18,2,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3768,11,5,Kento MOMOTA,Smash,11,12,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3769,11,6,CHOU Tien Chen,Net Shot,10,15,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3770,11,7,Kento MOMOTA,Net Shot,6,22,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3771,11,8,CHOU Tien Chen,Lob,11,3,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3772,11,9,Kento MOMOTA,Drop,19,13,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3773,11,10,CHOU Tien Chen,Net Shot,10,16,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3774,11,11,Kento MOMOTA,Net Shot,11,18,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3775,11,12,CHOU Tien Chen,Net Shot,14,18,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3776,11,13,Kento MOMOTA,Push Shot,15,6,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3777,11,14,CHOU Tien Chen,Smash,15,8,"[6.0, 4.0]",CHOU Tien Chen,FC/BhL/FcL/No
3778,12,1,CHOU Tien Chen,Serve short,15,20,"[6.0, 5.0]",Kento MOMOTA,FC/No/FcL/No
3779,12,2,Kento MOMOTA,Net Shot,11,21,"[6.0, 5.0]",Kento MOMOTA,FC/No/FcL/No
3780,12,3,CHOU Tien Chen,Net Shot,11,24,"[6.0, 5.0]",Kento MOMOTA,FC/No/FcL/No
3781,12,4,Kento MOMOTA,Lob,15,5,"[6.0, 5.0]",Kento MOMOTA,FC/No/FcL/No
3782,12,5,CHOU Tien Chen,Smash,18,5,"[6.0, 5.0]",Kento MOMOTA,FC/No/FcL/No
3783,12,6,Kento MOMOTA,Smash Defence,11,20,"[6.0, 5.0]",Kento MOMOTA,FC/No/FcL/No
3784,12,7,CHOU Tien Chen,Net Shot,6,21,"[6.0, 5.0]",Kento MOMOTA,FC/No/FcL/No
3785,13,1,Kento MOMOTA,Serve short,15,19,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3786,13,2,CHOU Tien Chen,Net Shot,15,19,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3787,13,3,Kento MOMOTA,Net Shot,15,18,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3788,13,4,CHOU Tien Chen,Lob,14,3,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3789,13,5,Kento MOMOTA,Smash,19,9,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3790,13,6,CHOU Tien Chen,Smash Defence,10,20,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3791,13,7,Kento MOMOTA,Net Shot,28,21,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3792,13,8,CHOU Tien Chen,Push Shot,10,2,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3793,13,9,Kento MOMOTA,Drop,15,16,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3794,13,10,CHOU Tien Chen,Drive,14,9,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3795,13,11,Kento MOMOTA,Smash Defence,6,20,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3796,13,12,CHOU Tien Chen,Push Shot,15,4,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3797,13,13,Kento MOMOTA,Smash,14,10,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3798,13,14,CHOU Tien Chen,Smash Defence,10,15,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3799,13,15,Kento MOMOTA,Push Shot,3,5,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3800,13,16,CHOU Tien Chen,Drop,10,15,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3801,13,17,Kento MOMOTA,Net Shot,11,22,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3802,13,18,CHOU Tien Chen,Net Shot,6,23,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3803,13,19,Kento MOMOTA,Push Shot,15,6,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3804,13,20,CHOU Tien Chen,Smash,18,9,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3805,13,21,Kento MOMOTA,Smash Defence,11,20,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
3806,13,22,CHOU Tien Chen,Net Shot,6,17,"[7.0, 5.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
